qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle	source
g13282.t1	tr|A0A8R1TAY7|A0A8R1TAY7_BOMMO	86.763	763	764	762	99	0.0	1339	tr|A0A8R1TAY7|A0A8R1TAY7_BOMMO Uncharacterized protein OS=Bombyx mori OX=7091 GN=692820 PE=4 SV=1	TrEMBL
g13282.t1	tr|A0A6J2K6Y1|A0A6J2K6Y1_BOMMA	86.763	763	764	762	99	0.0	1339	tr|A0A6J2K6Y1|A0A6J2K6Y1_BOMMA Trifunctional enzyme subunit alpha, mitochondrial OS=Bombyx mandarina OX=7092 GN=LOC114248364 PE=3 SV=1	TrEMBL
g13282.t1	tr|A0AAV1M7H4|A0AAV1M7H4_9NEOP	85.976	763	764	764	99	0.0	1336	tr|A0AAV1M7H4|A0AAV1M7H4_9NEOP Trifunctional enzyme subunit alpha, mitochondrial OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS21476 PE=3 SV=1	TrEMBL
g13282.t1	tr|A0A922CVF4|A0A922CVF4_MANSE	86.501	763	764	762	99	0.0	1335	tr|A0A922CVF4|A0A922CVF4_MANSE Trifunctional enzyme subunit alpha, mitochondrial OS=Manduca sexta OX=7130 GN=O3G_MSEX011310 PE=3 SV=1	TrEMBL
g13282.t1	tr|A0AAU9UZ93|A0AAU9UZ93_EUPED	85.583	763	764	764	99	0.0	1332	tr|A0AAU9UZ93|A0AAU9UZ93_EUPED Trifunctional enzyme subunit alpha, mitochondrial OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS18910 PE=3 SV=1	TrEMBL
g13282.t1	tr|A0ACC1DER6|A0ACC1DER6_9NEOP	85.321	763	764	764	99	0.0	1321	tr|A0ACC1DER6|A0ACC1DER6_9NEOP Trifunctional enzyme subunit alpha, mitochondrial OS=Dendrolimus kikuchii OX=765133 GN=K1T71_002634 PE=3 SV=1	TrEMBL
g13282.t1	tr|A0A8J9YB54|A0A8J9YB54_9NEOP	84.535	763	764	764	99	0.0	1320	tr|A0A8J9YB54|A0A8J9YB54_9NEOP Trifunctional enzyme subunit alpha, mitochondrial (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS11434 PE=3 SV=1	TrEMBL
g13282.t1	tr|A0ABM3M7X0|A0ABM3M7X0_BICAN	85.452	763	764	764	99	0.0	1319	tr|A0ABM3M7X0|A0ABM3M7X0_BICAN Trifunctional enzyme subunit alpha, mitochondrial OS=Bicyclus anynana OX=110368 GN=LOC112051091 PE=3 SV=1	TrEMBL
g13283.t1	tr|A0ABN8BDE2|A0ABN8BDE2_CHISP	75.591	508	554	513	91	0.0	804	tr|A0ABN8BDE2|A0ABN8BDE2_CHISP Lysosomal dipeptide transporter MFSD1 OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS8221 PE=4 SV=1	TrEMBL
g13283.t1	tr|A0ABR3IF21|A0ABR3IF21_LOXSC	75.197	508	554	513	91	0.0	798	tr|A0ABR3IF21|A0ABR3IF21_LOXSC Lysosomal dipeptide transporter MFSD1 OS=Loxostege sticticalis OX=481309 GN=ABMA27_013365 PE=4 SV=1	TrEMBL
g13283.t1	tr|A0A9N9QW00|A0A9N9QW00_9NEOP	75.000	508	554	513	91	0.0	795	tr|A0A9N9QW00|A0A9N9QW00_9NEOP Lysosomal dipeptide transporter MFSD1 OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS2453 PE=4 SV=1	TrEMBL
g13283.t1	tr|A0A6J1WPN5|A0A6J1WPN5_GALME	74.269	513	554	514	91	0.0	791	tr|A0A6J1WPN5|A0A6J1WPN5_GALME Lysosomal dipeptide transporter MFSD1 OS=Galleria mellonella OX=7137 GN=LOC113516949 PE=4 SV=2	TrEMBL
g13283.t1	tr|A0A9J7E0V4|A0A9J7E0V4_SPOLT	73.684	513	554	516	90	0.0	788	tr|A0A9J7E0V4|A0A9J7E0V4_SPOLT Lysosomal dipeptide transporter MFSD1 OS=Spodoptera litura OX=69820 GN=LOC111352209 PE=4 SV=1	TrEMBL
g13283.t1	tr|A0A8B8HS71|A0A8B8HS71_VANTA	73.477	509	554	513	91	0.0	788	tr|A0A8B8HS71|A0A8B8HS71_VANTA Lysosomal dipeptide transporter MFSD1 OS=Vanessa tameamea OX=334116 GN=LOC113394301 PE=4 SV=1	TrEMBL
g13283.t1	tr|A0AAD7YUD3|A0AAD7YUD3_MYTSE	73.684	513	554	514	91	0.0	787	tr|A0AAD7YUD3|A0AAD7YUD3_MYTSE Lysosomal dipeptide transporter MFSD1 OS=Mythimna separata OX=271217 GN=PYW07_001116 PE=4 SV=1	TrEMBL
g13283.t1	tr|A0A9R0D9V4|A0A9R0D9V4_SPOFR	73.190	511	554	516	91	0.0	787	tr|A0A9R0D9V4|A0A9R0D9V4_SPOFR Lysosomal dipeptide transporter MFSD1 OS=Spodoptera frugiperda OX=7108 GN=LOC118273066 PE=4 SV=1	TrEMBL
g13283.t1	tr|A0ACC2R1R4|A0ACC2R1R4_9NEOP	73.633	512	554	512	91	0.0	786	tr|A0ACC2R1R4|A0ACC2R1R4_9NEOP Lysosomal dipeptide transporter MFSD1 OS=Mythimna loreyi OX=667449 GN=PYW08_000956 PE=4 SV=1	TrEMBL
g13283.t1	tr|A0A9P0N749|A0A9P0N749_SPOLI	73.489	513	554	516	90	0.0	785	tr|A0A9P0N749|A0A9P0N749_SPOLI Lysosomal dipeptide transporter MFSD1 OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS10221 PE=4 SV=1	TrEMBL
g13284.t1	tr|K7F9E9|K7F9E9_PELSI	48.000	50	90	776	50	0.38	39.3	tr|K7F9E9|K7F9E9_PELSI Protein O-mannosyl-transferase 2 OS=Pelodiscus sinensis OX=13735 GN=POMT2 PE=3 SV=1	TrEMBL
g13284.t1	tr|A0A8C9AJ37|A0A8C9AJ37_PROSS	33.846	65	90	2220	70	3.3	36.6	tr|A0A8C9AJ37|A0A8C9AJ37_PROSS Lipoxygenase homology PLAT domains 1 OS=Prolemur simus OX=1328070 GN=LOXHD1 PE=4 SV=1	TrEMBL
g13284.t1	tr|A0A8B2NUW3|A0A8B2NUW3_9HYPH	43.548	62	90	312	68	3.9	36.2	tr|A0A8B2NUW3|A0A8B2NUW3_9HYPH Phytoene synthase OS=Acuticoccus sediminis OX=2184697 GN=DLJ53_23170 PE=3 SV=1	TrEMBL
g13285.t1	tr|A0ABN8IXA3|A0ABN8IXA3_9NEOP	68.689	1022	958	1056	100	0.0	1284	tr|A0ABN8IXA3|A0ABN8IXA3_9NEOP Junctophilin (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS13635 PE=3 SV=1	TrEMBL
g13285.t1	tr|A0A9P0T3H0|A0A9P0T3H0_PIEBR	66.699	1027	958	1992	100	0.0	1274	tr|A0A9P0T3H0|A0A9P0T3H0_PIEBR Trifunctional enzyme subunit alpha, mitochondrial OS=Pieris brassicae OX=7116 GN=PIBRA_LOCUS2880 PE=3 SV=1	TrEMBL
g13285.t1	tr|A0ABN8LAN5|A0ABN8LAN5_CHISP	68.925	1033	958	1086	100	0.0	1272	tr|A0ABN8LAN5|A0ABN8LAN5_CHISP Junctophilin OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS8222 PE=3 SV=1	TrEMBL
g13285.t1	tr|A0ABN8ITR8|A0ABN8ITR8_9NEOP	66.571	1050	958	1085	100	0.0	1269	tr|A0ABN8ITR8|A0ABN8ITR8_9NEOP Junctophilin (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS13635 PE=3 SV=1	TrEMBL
g13285.t1	tr|A0A821LY21|A0A821LY21_9NEOP	66.569	1029	958	999	100	0.0	1261	tr|A0A821LY21|A0A821LY21_9NEOP Junctophilin OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS1145 PE=3 SV=1	TrEMBL
g13285.t1	tr|A0ACF8L6C4|A0ACF8L6C4_9NEOP	68.431	1039	958	1007	100	0.0	1260	tr|A0ACF8L6C4|A0ACF8L6C4_9NEOP Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_009890 PE=4 SV=1	TrEMBL
g13285.t1	tr|A0A9N9QVR4|A0A9N9QVR4_9NEOP	68.257	1027	958	997	100	0.0	1249	tr|A0A9N9QVR4|A0A9N9QVR4_9NEOP Junctophilin OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS2452 PE=3 SV=1	TrEMBL
g13285.t1	tr|A0A8J9VRV5|A0A8J9VRV5_9NEOP	68.226	1026	958	1002	100	0.0	1242	tr|A0A8J9VRV5|A0A8J9VRV5_9NEOP Junctophilin (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS11435 PE=3 SV=1	TrEMBL
g13285.t1	tr|A0AAV1JP41|A0AAV1JP41_9NEOP	65.184	1034	958	1068	100	0.0	1242	tr|A0AAV1JP41|A0AAV1JP41_9NEOP Junctophilin OS=Leptosia nina OX=320188 GN=LNINA_LOCUS9237 PE=3 SV=1	TrEMBL
g13285.t1	tr|A0A6J3BT90|A0A6J3BT90_GALME	68.426	1023	958	998	100	0.0	1241	tr|A0A6J3BT90|A0A6J3BT90_GALME Junctophilin-2 isoform X3 OS=Galleria mellonella OX=7137 GN=LOC113516621 PE=3 SV=2	TrEMBL
g13286.t1	tr|A0A835G640|A0A835G640_SPOEX	61.736	622	599	1255	100	0.0	804	tr|A0A835G640|A0A835G640_SPOEX Transposase OS=Spodoptera exigua OX=7107 GN=HW555_011017 PE=4 SV=1	TrEMBL
g13286.t1	tr|A0A4C1YJP8|A0A4C1YJP8_EUMVA	83.648	318	599	319	52	0.0	568	tr|A0A4C1YJP8|A0A4C1YJP8_EUMVA PiggyBac transposable element-derived protein 4 OS=Eumeta variegata OX=151549 GN=PGBD4 PE=4 SV=1	TrEMBL
g13286.t1	tr|A0ACM8DNV7|A0ACM8DNV7_IXOSC	56.809	470	599	489	78	0.0	567	tr|A0ACM8DNV7|A0ACM8DNV7_IXOSC Uncharacterized protein OS=Ixodes scapularis OX=6945 GN=LOC115309648 PE=4 SV=1	TrEMBL
g13286.t1	tr|A0ACM8FYT3|A0ACM8FYT3_IXOSC	57.018	456	599	504	76	0.0	551	tr|A0ACM8FYT3|A0ACM8FYT3_IXOSC Uncharacterized protein OS=Ixodes scapularis OX=6945 GN=LOC115311842 PE=4 SV=1	TrEMBL
g13286.t1	tr|A0A8S3WL25|A0A8S3WL25_PARAO	45.265	623	599	614	98	0.0	548	tr|A0A8S3WL25|A0A8S3WL25_PARAO (apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS7550 PE=4 SV=1	TrEMBL
g13286.t1	tr|A0ACM8FZ01|A0ACM8FZ01_IXOSC	51.772	508	599	583	85	0.0	542	tr|A0ACM8FZ01|A0ACM8FZ01_IXOSC Uncharacterized protein OS=Ixodes scapularis OX=6945 GN=LOC115327416 PE=4 SV=1	TrEMBL
g13286.t1	tr|A0A6J2XGJ7|A0A6J2XGJ7_SITOR	48.370	583	599	585	97	1.78e-179	529	tr|A0A6J2XGJ7|A0A6J2XGJ7_SITOR PiggyBac transposable element-derived protein 4-like OS=Sitophilus oryzae OX=7048 GN=LOC115878041 PE=4 SV=1	TrEMBL
g13286.t1	tr|A0A5N4B0T2|A0A5N4B0T2_PHOPY	46.128	594	599	602	98	1.73e-178	527	tr|A0A5N4B0T2|A0A5N4B0T2_PHOPY PiggyBac transposable element-derived protein domain-containing protein OS=Photinus pyralis OX=7054 GN=PPYR_00098 PE=4 SV=1	TrEMBL
g13286.t1	tr|A0A5N4B4V9|A0A5N4B4V9_PHOPY	49.699	499	599	493	82	9.28e-176	516	tr|A0A5N4B4V9|A0A5N4B4V9_PHOPY PiggyBac transposable element-derived protein domain-containing protein OS=Photinus pyralis OX=7054 GN=PPYR_01566 PE=4 SV=1	TrEMBL
g13286.t1	tr|A0A3Q0J606|A0A3Q0J606_DIACI	46.099	564	599	610	92	6.36e-173	513	tr|A0A3Q0J606|A0A3Q0J606_DIACI PiggyBac transposable element-derived protein 4-like OS=Diaphorina citri OX=121845 GN=LOC113469118 PE=4 SV=1	TrEMBL
g13287.t1	tr|A0ABD1E790|A0ABD1E790_HYPHA	41.241	548	573	688	86	1.80e-104	338	tr|A0ABD1E790|A0ABD1E790_HYPHA Kinesin-like protein OS=Hypothenemus hampei OX=57062 GN=ABEB36_013157 PE=3 SV=1	TrEMBL
g13287.t1	tr|A0A9N9N0W6|A0A9N9N0W6_9CUCU	41.897	506	573	691	80	9.20e-104	337	tr|A0A9N9N0W6|A0A9N9N0W6_9CUCU Kinesin-like protein OS=Ceutorhynchus assimilis OX=467358 GN=CEUTPL_LOCUS12178 PE=3 SV=1	TrEMBL
g13287.t1	tr|D6WL80|D6WL80_TRICA	37.190	605	573	704	92	1.38e-101	332	tr|D6WL80|D6WL80_TRICA Kinesin-like protein OS=Tribolium castaneum OX=7070 GN=AUGUSTUS-3.0.2_13493 PE=3 SV=1	TrEMBL
g13287.t1	tr|A0ACB9TBX2|A0ACB9TBX2_HOLOL	42.043	509	573	656	81	3.34e-101	329	tr|A0ACB9TBX2|A0ACB9TBX2_HOLOL Kinesin-like protein OS=Holotrichia oblita OX=644536 GN=MML48_3g00008986 PE=3 SV=1	TrEMBL
g13287.t1	tr|A0AA38IJU7|A0AA38IJU7_9CUCU	41.247	497	573	712	78	2.36e-100	328	tr|A0AA38IJU7|A0AA38IJU7_9CUCU Kinesin-like protein OS=Zophobas morio OX=2755281 GN=Zmor_014408 PE=3 SV=1	TrEMBL
g13287.t1	tr|A0A9P0DVP4|A0A9P0DVP4_PHACE	38.908	568	573	707	88	2.53e-100	328	tr|A0A9P0DVP4|A0A9P0DVP4_PHACE Kinesin-like protein OS=Phaedon cochleariae OX=80249 GN=PHAECO_LOCUS13091 PE=3 SV=1	TrEMBL
g13287.t1	tr|A0A482W4J2|A0A482W4J2_ASBVE	37.234	564	573	708	88	4.45e-100	328	tr|A0A482W4J2|A0A482W4J2_ASBVE Kinesin-like protein OS=Asbolus verrucosus OX=1661398 GN=BDFB_006232 PE=3 SV=1	TrEMBL
g13287.t1	tr|A0A6P7GR79|A0A6P7GR79_DIAVI	40.072	554	573	692	88	4.89e-100	327	tr|A0A6P7GR79|A0A6P7GR79_DIAVI Kinesin-like protein OS=Diabrotica virgifera virgifera OX=50390 PE=3 SV=1	TrEMBL
g13287.t1	tr|A0AAN7VM32|A0AAN7VM32_9COLE	38.376	542	573	680	85	1.61e-99	325	tr|A0AAN7VM32|A0AAN7VM32_9COLE Kinesin-like protein OS=Pyrocoelia pectoralis OX=417401 GN=RI129_005083 PE=3 SV=1	TrEMBL
g13287.t1	tr|A0A9P0NSH7|A0A9P0NSH7_ACAOB	40.278	504	573	687	80	6.83e-99	324	tr|A0A9P0NSH7|A0A9P0NSH7_ACAOB Kinesin-like protein OS=Acanthoscelides obtectus OX=200917 GN=ACAOBT_LOCUS377 PE=3 SV=1	TrEMBL
g13288.t1	tr|A0ABN8B8L8|A0ABN8B8L8_CHISP	64.532	203	181	347	99	1.97e-80	251	tr|A0ABN8B8L8|A0ABN8B8L8_CHISP Protein catecholamines up OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS8225 PE=3 SV=1	TrEMBL
g13288.t1	tr|A0A8R1WJV8|A0A8R1WJV8_BOMMO	68.447	206	181	345	100	2.38e-80	251	tr|A0A8R1WJV8|A0A8R1WJV8_BOMMO Protein catecholamines up OS=Bombyx mori OX=7091 GN=101743042 PE=3 SV=1	TrEMBL
g13288.t1	tr|A0A6J2K4X8|A0A6J2K4X8_BOMMA	68.447	206	181	346	100	2.98e-80	251	tr|A0A6J2K4X8|A0A6J2K4X8_BOMMA Zinc transporter zipt-7.2 OS=Bombyx mandarina OX=7092 GN=LOC114248335 PE=3 SV=1	TrEMBL
g13288.t1	tr|A0A194QMC1|A0A194QMC1_PAPMA	64.216	204	181	204	100	5.88e-79	243	tr|A0A194QMC1|A0A194QMC1_PAPMA Histidine-rich membrane protein KE4-like 2 OS=Papilio machaon OX=76193 GN=RR48_14243 PE=3 SV=1	TrEMBL
g13288.t1	tr|A0A212FFL7|A0A212FFL7_DANPL	64.216	204	181	231	100	1.07e-77	240	tr|A0A212FFL7|A0A212FFL7_DANPL Zinc transporter OS=Danaus plexippus plexippus OX=278856 GN=KGM_211091 PE=3 SV=1	TrEMBL
g13288.t1	tr|A0A9P0IGW5|A0A9P0IGW5_SPOLI	64.706	204	181	227	100	1.24e-77	240	tr|A0A9P0IGW5|A0A9P0IGW5_SPOLI Zinc transporter OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS10218 PE=3 SV=1	TrEMBL
g13288.t1	tr|A0A8S3X5N3|A0A8S3X5N3_PARAO	63.592	206	181	301	100	1.71e-77	242	tr|A0A8S3X5N3|A0A8S3X5N3_PARAO (apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS13456 PE=3 SV=1	TrEMBL
g13288.t1	tr|A0A8B8HR69|A0A8B8HR69_VANTA	64.216	204	181	350	100	1.91e-77	244	tr|A0A8B8HR69|A0A8B8HR69_VANTA Protein catecholamines up OS=Vanessa tameamea OX=334116 GN=LOC113394302 PE=3 SV=2	TrEMBL
g13288.t1	tr|A0A5E4QXR2|A0A5E4QXR2_9NEOP	62.621	206	181	345	100	4.83e-77	243	tr|A0A5E4QXR2|A0A5E4QXR2_9NEOP Uncharacterized protein OS=Leptidea sinapis OX=189913 GN=LSINAPIS_LOCUS12104 PE=3 SV=1	TrEMBL
g13288.t1	tr|A0AAU9V3D0|A0AAU9V3D0_EUPED	63.725	204	181	349	100	5.44e-77	243	tr|A0AAU9V3D0|A0AAU9V3D0_EUPED Uncharacterized protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS18905 PE=3 SV=1	TrEMBL
g13289.t1	tr|A0A6L2PWC1|A0A6L2PWC1_COPFO	57.143	651	661	667	96	0.0	796	tr|A0A6L2PWC1|A0A6L2PWC1_COPFO Anoctamin OS=Coptotermes formosanus OX=36987 GN=Cfor_04644 PE=3 SV=1	TrEMBL
g13289.t1	tr|A0A067QT48|A0A067QT48_ZOONE	54.882	676	661	700	99	0.0	784	tr|A0A067QT48|A0A067QT48_ZOONE Anoctamin OS=Zootermopsis nevadensis OX=136037 GN=L798_01479 PE=3 SV=1	TrEMBL
g13289.t1	tr|A0A2J7RFJ5|A0A2J7RFJ5_9NEOP	55.111	675	661	738	99	0.0	779	tr|A0A2J7RFJ5|A0A2J7RFJ5_9NEOP Anoctamin OS=Cryptotermes secundus OX=105785 GN=ANO10_5 PE=3 SV=1	TrEMBL
g13289.t1	tr|A0A2J7RFJ4|A0A2J7RFJ4_9NEOP	55.111	675	661	689	99	0.0	778	tr|A0A2J7RFJ4|A0A2J7RFJ4_9NEOP Anoctamin OS=Cryptotermes secundus OX=105785 GN=ANO10_5 PE=3 SV=1	TrEMBL
g13289.t1	tr|A0A8K0CCJ9|A0A8K0CCJ9_IGNLU	56.269	654	661	740	98	0.0	776	tr|A0A8K0CCJ9|A0A8K0CCJ9_IGNLU Anoctamin OS=Ignelater luminosus OX=2038154 GN=ILUMI_21405 PE=3 SV=1	TrEMBL
g13289.t1	tr|A0A1W4WDE9|A0A1W4WDE9_AGRPL	56.410	663	661	695	99	0.0	775	tr|A0A1W4WDE9|A0A1W4WDE9_AGRPL Anoctamin OS=Agrilus planipennis OX=224129 GN=LOC108734806 PE=3 SV=1	TrEMBL
g13289.t1	tr|D6WMZ4|D6WMZ4_TRICA	55.994	659	661	733	99	0.0	775	tr|D6WMZ4|D6WMZ4_TRICA Anoctamin OS=Tribolium castaneum OX=7070 GN=AUGUSTUS-3.0.2_14620 PE=3 SV=1	TrEMBL
g13289.t1	tr|A0A1W4WPM4|A0A1W4WPM4_AGRPL	56.410	663	661	740	99	0.0	774	tr|A0A1W4WPM4|A0A1W4WPM4_AGRPL Anoctamin OS=Agrilus planipennis OX=224129 GN=LOC108734806 PE=3 SV=1	TrEMBL
g13289.t1	tr|A0A1W4WDH1|A0A1W4WDH1_AGRPL	56.410	663	661	747	99	0.0	774	tr|A0A1W4WDH1|A0A1W4WDH1_AGRPL Anoctamin OS=Agrilus planipennis OX=224129 GN=LOC108734806 PE=3 SV=1	TrEMBL
g13289.t1	tr|A0AA38ICV2|A0AA38ICV2_9CUCU	56.164	657	661	669	99	0.0	773	tr|A0AA38ICV2|A0AA38ICV2_9CUCU Anoctamin OS=Zophobas morio OX=2755281 GN=Zmor_013276 PE=3 SV=1	TrEMBL
g13290.t1	tr|A0A835GPA7|A0A835GPA7_SPOEX	97.015	67	68	268	99	8.00e-38	135	tr|A0A835GPA7|A0A835GPA7_SPOEX PurM-like N-terminal domain-containing protein OS=Spodoptera exigua OX=7107 GN=HW555_001915 PE=4 SV=1	TrEMBL
g13290.t1	tr|A0A4C1UM57|A0A4C1UM57_EUMVA	100.000	67	68	402	99	1.09e-37	138	tr|A0A4C1UM57|A0A4C1UM57_EUMVA Selenide, water dikinase OS=Eumeta variegata OX=151549 GN=SelD PE=4 SV=1	TrEMBL
g13290.t1	tr|Q3HR35|Q3HR35_BOMMO	98.507	67	68	402	99	1.82e-37	137	tr|Q3HR35|Q3HR35_BOMMO Selenophosphate synthetase OS=Bombyx mori OX=7091 GN=sps1 PE=2 SV=1	TrEMBL
g13290.t1	tr|A0A8R1XEQ8|A0A8R1XEQ8_BOMMO	98.507	67	68	402	99	1.82e-37	137	tr|A0A8R1XEQ8|A0A8R1XEQ8_BOMMO Uncharacterized protein OS=Bombyx mori OX=7091 PE=4 SV=1	TrEMBL
g13290.t1	tr|A0A6J2JHF7|A0A6J2JHF7_BOMMA	98.507	67	68	402	99	2.22e-37	137	tr|A0A6J2JHF7|A0A6J2JHF7_BOMMA Selenide, water dikinase OS=Bombyx mandarina OX=7092 GN=LOC114242100 PE=4 SV=1	TrEMBL
g13290.t1	tr|A0ABN8HWY0|A0ABN8HWY0_9NEOP	98.507	67	68	402	99	3.32e-37	137	tr|A0ABN8HWY0|A0ABN8HWY0_9NEOP Selenide, water dikinase (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS3977 PE=4 SV=1	TrEMBL
g13290.t1	tr|A0ABQ7Q8W8|A0ABQ7Q8W8_PLUXY	98.507	67	68	401	99	3.47e-37	137	tr|A0ABQ7Q8W8|A0ABQ7Q8W8_PLUXY Uncharacterized protein OS=Plutella xylostella OX=51655 GN=JYU34_014661 PE=4 SV=1	TrEMBL
g13290.t1	tr|A0A8S4G3D9|A0A8S4G3D9_PLUXY	98.507	67	68	401	99	3.47e-37	137	tr|A0A8S4G3D9|A0A8S4G3D9_PLUXY (diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS12207 PE=4 SV=1	TrEMBL
g13290.t1	tr|A0A9N9WLC6|A0A9N9WLC6_9NEOP	98.507	67	68	402	99	3.85e-37	136	tr|A0A9N9WLC6|A0A9N9WLC6_9NEOP Selenide, water dikinase OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS12792 PE=4 SV=1	TrEMBL
g13290.t1	tr|A0ABD0SKT1|A0ABD0SKT1_LOXSC	98.507	67	68	402	99	3.85e-37	136	tr|A0ABD0SKT1|A0ABD0SKT1_LOXSC Selenide, water dikinase OS=Loxostege sticticalis OX=481309 GN=ABMA27_005866 PE=4 SV=1	TrEMBL
g13291.t1	tr|A0A8S3XLX9|A0A8S3XLX9_PARAO	100.000	279	279	559	100	0.0	587	tr|A0A8S3XLX9|A0A8S3XLX9_PARAO (apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS19387 PE=4 SV=1	TrEMBL
g13291.t1	tr|A0A212FNP3|A0A212FNP3_DANPL	100.000	279	279	402	100	0.0	583	tr|A0A212FNP3|A0A212FNP3_DANPL Selenophosphate synthetase 1 OS=Danaus plexippus plexippus OX=278856 GN=KGM_214352 PE=4 SV=1	TrEMBL
g13291.t1	tr|A0AAU9TVE5|A0AAU9TVE5_EUPED	100.000	279	279	402	100	0.0	583	tr|A0AAU9TVE5|A0AAU9TVE5_EUPED Selenide, water dikinase OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS5802 PE=4 SV=1	TrEMBL
g13291.t1	tr|A0A8J9U3A2|A0A8J9U3A2_9NEOP	100.000	279	279	402	100	0.0	583	tr|A0A8J9U3A2|A0A8J9U3A2_9NEOP Selenide, water dikinase (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS327 PE=4 SV=1	TrEMBL
g13291.t1	tr|A0ABM4AR13|A0ABM4AR13_VANTA	100.000	279	279	402	100	0.0	583	tr|A0ABM4AR13|A0ABM4AR13_VANTA Inactive selenide, water dikinase-like protein OS=Vanessa tameamea OX=334116 GN=Sps1 PE=4 SV=1	TrEMBL
g13291.t1	tr|A0A8J2QJH2|A0A8J2QJH2_9NEOP	100.000	279	279	402	100	0.0	583	tr|A0A8J2QJH2|A0A8J2QJH2_9NEOP (African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS4873 PE=4 SV=1	TrEMBL
g13291.t1	tr|A0AAV1JY39|A0AAV1JY39_9NEOP	100.000	279	279	400	100	0.0	583	tr|A0AAV1JY39|A0AAV1JY39_9NEOP Selenide, water dikinase OS=Leptosia nina OX=320188 GN=LNINA_LOCUS12072 PE=4 SV=1	TrEMBL
g13291.t1	tr|A0A821VXL7|A0A821VXL7_9NEOP	100.000	279	279	401	100	0.0	583	tr|A0A821VXL7|A0A821VXL7_9NEOP Selenide, water dikinase OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS12472 PE=4 SV=1	TrEMBL
g13291.t1	tr|A0A9P0TBG1|A0A9P0TBG1_PIEBR	100.000	279	279	401	100	0.0	583	tr|A0A9P0TBG1|A0A9P0TBG1_PIEBR Selenide, water dikinase OS=Pieris brassicae OX=7116 GN=PIBRA_LOCUS5863 PE=4 SV=1	TrEMBL
g13291.t1	tr|A0A4C1UM57|A0A4C1UM57_EUMVA	100.000	279	279	402	100	0.0	583	tr|A0A4C1UM57|A0A4C1UM57_EUMVA Selenide, water dikinase OS=Eumeta variegata OX=151549 GN=SelD PE=4 SV=1	TrEMBL
g13292.t1	tr|A0A4C1T9T8|A0A4C1T9T8_EUMVA	80.569	422	442	1700	91	0.0	691	tr|A0A4C1T9T8|A0A4C1T9T8_EUMVA Nuclear pore complex protein Nup154 OS=Eumeta variegata OX=151549 GN=Nup154 PE=3 SV=1	TrEMBL
g13292.t1	tr|A0ACF8KRT6|A0ACF8KRT6_9NEOP	65.727	461	442	468	99	0.0	598	tr|A0ACF8KRT6|A0ACF8KRT6_9NEOP Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_010004 PE=4 SV=1	TrEMBL
g13292.t1	tr|A0A6J1WR28|A0A6J1WR28_GALME	64.502	462	442	467	99	0.0	596	tr|A0A6J1WR28|A0A6J1WR28_GALME allantoinase OS=Galleria mellonella OX=7137 GN=LOC113517473 PE=3 SV=2	TrEMBL
g13292.t1	tr|A0ABR3IC48|A0ABR3IC48_LOXSC	63.991	461	442	468	99	0.0	594	tr|A0ABR3IC48|A0ABR3IC48_LOXSC allantoinase OS=Loxostege sticticalis OX=481309 GN=ABMA27_013958 PE=3 SV=1	TrEMBL
g13292.t1	tr|A0AAD7YQI9|A0AAD7YQI9_MYTSE	64.783	460	442	468	99	0.0	591	tr|A0AAD7YQI9|A0AAD7YQI9_MYTSE allantoinase OS=Mythimna separata OX=271217 GN=PYW07_003935 PE=3 SV=1	TrEMBL
