qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle
g13632.t1	tr|A0A4C1X8P8|A0A4C1X8P8_EUMVA	33.929	56	215	250	25.0	5.1	38.9	tr|A0A4C1X8P8|A0A4C1X8P8_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_35508_1 PE=4 SV=1
g13639.t1	tr|A0A8S3X7H2|A0A8S3X7H2_PARAO	34.01	197	538	1198	60.0	1.05e-32	144.0	tr|A0A8S3X7H2|A0A8S3X7H2_PARAO (apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS15056 PE=3 SV=1
g13639.t1	tr|A0A8S3X7H2|A0A8S3X7H2_PARAO	33.077	130	538	1198	60.0	2.2e-06	62.4	tr|A0A8S3X7H2|A0A8S3X7H2_PARAO (apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS15056 PE=3 SV=1
g13639.t1	tr|A0A2W1BL87|A0A2W1BL87_HELAM	34.225	187	538	1050	59.0	2.1e-30	137.0	tr|A0A2W1BL87|A0A2W1BL87_HELAM Eukaryotic translation initiation factor 4 gamma 3 OS=Helicoverpa armigera OX=29058 GN=HaOG209470 PE=3 SV=1
g13639.t1	tr|A0A2W1BL87|A0A2W1BL87_HELAM	29.545	132	538	1050	59.0	2.11e-07	65.5	tr|A0A2W1BL87|A0A2W1BL87_HELAM Eukaryotic translation initiation factor 4 gamma 3 OS=Helicoverpa armigera OX=29058 GN=HaOG209470 PE=3 SV=1
g13639.t1	tr|A0AAV1L333|A0AAV1L333_9NEOP	35.025	197	538	1780	60.0	6.12e-30	136.0	tr|A0AAV1L333|A0AAV1L333_9NEOP Eukaryotic translation initiation factor 4 gamma 3 OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS9370 PE=3 SV=1
g13639.t1	tr|A0AAV1L333|A0AAV1L333_9NEOP	33.083	133	538	1780	60.0	0.000161	56.6	tr|A0AAV1L333|A0AAV1L333_9NEOP Eukaryotic translation initiation factor 4 gamma 3 OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS9370 PE=3 SV=1
g13639.t1	tr|A0A9P0C2B6|A0A9P0C2B6_9NEOP	36.957	184	538	1729	67.0	6.46e-30	136.0	tr|A0A9P0C2B6|A0A9P0C2B6_9NEOP Eukaryotic translation initiation factor 4 gamma 3-like OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS232 PE=3 SV=1
g13639.t1	tr|A0A9P0C2B6|A0A9P0C2B6_9NEOP	23.034	178	538	1729	67.0	0.98	44.3	tr|A0A9P0C2B6|A0A9P0C2B6_9NEOP Eukaryotic translation initiation factor 4 gamma 3-like OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS232 PE=3 SV=1
g13639.t1	tr|A0A9N9QSU4|A0A9N9QSU4_9NEOP	36.957	184	538	1754	67.0	6.49e-30	136.0	tr|A0A9N9QSU4|A0A9N9QSU4_9NEOP Eukaryotic translation initiation factor 4 gamma 3-like OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS232 PE=3 SV=1
g13639.t1	tr|A0A9N9QSU4|A0A9N9QSU4_9NEOP	23.034	178	538	1754	67.0	0.98	44.3	tr|A0A9N9QSU4|A0A9N9QSU4_9NEOP Eukaryotic translation initiation factor 4 gamma 3-like OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS232 PE=3 SV=1
g13639.t1	tr|A0A921Z2Q5|A0A921Z2Q5_MANSE	33.158	190	538	1226	62.0	7.45e-30	135.0	tr|A0A921Z2Q5|A0A921Z2Q5_MANSE Eukaryotic translation initiation factor 4 gamma 3-like OS=Manduca sexta OX=7130 GN=O3G_MSEX005901 PE=3 SV=1
g13639.t1	tr|A0A921Z2Q5|A0A921Z2Q5_MANSE	29.53	149	538	1226	62.0	1.14e-05	60.1	tr|A0A921Z2Q5|A0A921Z2Q5_MANSE Eukaryotic translation initiation factor 4 gamma 3-like OS=Manduca sexta OX=7130 GN=O3G_MSEX005901 PE=3 SV=1
g13639.t1	tr|A0A921Z1P3|A0A921Z1P3_MANSE	33.158	190	538	1076	62.0	7.93e-30	135.0	tr|A0A921Z1P3|A0A921Z1P3_MANSE Eukaryotic translation initiation factor 4 gamma 3-like OS=Manduca sexta OX=7130 GN=O3G_MSEX005901 PE=3 SV=1
g13639.t1	tr|A0A921Z1P3|A0A921Z1P3_MANSE	29.53	149	538	1076	62.0	1.45e-05	59.7	tr|A0A921Z1P3|A0A921Z1P3_MANSE Eukaryotic translation initiation factor 4 gamma 3-like OS=Manduca sexta OX=7130 GN=O3G_MSEX005901 PE=3 SV=1
g13639.t1	tr|A0ABN8B1F3|A0ABN8B1F3_CHISP	35.87	184	538	1780	58.0	8.04e-30	135.0	tr|A0ABN8B1F3|A0ABN8B1F3_CHISP MI domain-containing protein OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS5240 PE=3 SV=1
g13639.t1	tr|A0ABN8B1F3|A0ABN8B1F3_CHISP	26.154	130	538	1780	58.0	0.016	50.1	tr|A0ABN8B1F3|A0ABN8B1F3_CHISP MI domain-containing protein OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS5240 PE=3 SV=1
g13639.t1	tr|A0A8S4GBP4|A0A8S4GBP4_PLUXY	37.306	193	538	1802	69.0	1.05e-29	135.0	tr|A0A8S4GBP4|A0A8S4GBP4_PLUXY (diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS15390 PE=3 SV=1
g13639.t1	tr|A0A8S4GBP4|A0A8S4GBP4_PLUXY	25.281	178	538	1802	69.0	1.5	43.5	tr|A0A8S4GBP4|A0A8S4GBP4_PLUXY (diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS15390 PE=3 SV=1
g13641.t1	tr|A0ABM3K565|A0ABM3K565_BACDO	73.298	191	278	368	69.0	1.62e-88	276.0	tr|A0ABM3K565|A0ABM3K565_BACDO Zinc finger BED domain-containing protein 5-like OS=Bactrocera dorsalis OX=27457 GN=LOC125779360 PE=4 SV=1
g13641.t1	tr|A0A8S3XIA4|A0A8S3XIA4_PARAO	72.131	183	278	184	66.0	1.24e-85	263.0	tr|A0A8S3XIA4|A0A8S3XIA4_PARAO (apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS18566 PE=4 SV=1
g13641.t1	tr|A0A5N4A0H1|A0A5N4A0H1_PHOPY	78.873	142	278	147	51.0	3.36e-76	237.0	tr|A0A5N4A0H1|A0A5N4A0H1_PHOPY DUF4371 domain-containing protein (Fragment) OS=Photinus pyralis OX=7054 GN=PPYR_15129 PE=4 SV=1
g13646.t1	tr|A0A8U1H8G6|A0A8U1H8G6_SALNM	18.983	295	328	346	91.0	3.46e-70	231.0	tr|A0A8U1H8G6|A0A8U1H8G6_SALNM Uncharacterized protein LOC120065521 OS=Salvelinus namaycush OX=8040 GN=LOC120065521 PE=4 SV=1
g13646.t1	tr|A0A8U1H8G6|A0A8U1H8G6_SALNM	19.231	286	328	346	91.0	7.36e-70	230.0	tr|A0A8U1H8G6|A0A8U1H8G6_SALNM Uncharacterized protein LOC120065521 OS=Salvelinus namaycush OX=8040 GN=LOC120065521 PE=4 SV=1
g13646.t1	tr|A0A8U1H8G6|A0A8U1H8G6_SALNM	19.58	286	328	346	91.0	9.54e-70	230.0	tr|A0A8U1H8G6|A0A8U1H8G6_SALNM Uncharacterized protein LOC120065521 OS=Salvelinus namaycush OX=8040 GN=LOC120065521 PE=4 SV=1
g13646.t1	tr|A0A8U1H8G6|A0A8U1H8G6_SALNM	19.217	281	328	346	91.0	2e-68	226.0	tr|A0A8U1H8G6|A0A8U1H8G6_SALNM Uncharacterized protein LOC120065521 OS=Salvelinus namaycush OX=8040 GN=LOC120065521 PE=4 SV=1
g13646.t1	tr|A0A8U1H8G6|A0A8U1H8G6_SALNM	19.217	281	328	346	91.0	2e-68	226.0	tr|A0A8U1H8G6|A0A8U1H8G6_SALNM Uncharacterized protein LOC120065521 OS=Salvelinus namaycush OX=8040 GN=LOC120065521 PE=4 SV=1
g13646.t1	tr|A0ABD0J122|A0ABD0J122_9CAEN	24.739	287	328	946	88.0	2.22e-53	198.0	tr|A0ABD0J122|A0ABD0J122_9CAEN Uncharacterized protein OS=Batillaria attramentaria OX=370345 GN=BaRGS_00040168 PE=4 SV=1
g13646.t1	tr|A0ABD0J122|A0ABD0J122_9CAEN	23.973	292	328	946	88.0	5.17e-53	197.0	tr|A0ABD0J122|A0ABD0J122_9CAEN Uncharacterized protein OS=Batillaria attramentaria OX=370345 GN=BaRGS_00040168 PE=4 SV=1
g13646.t1	tr|A0ABD0J122|A0ABD0J122_9CAEN	24.653	288	328	946	88.0	6.55e-53	197.0	tr|A0ABD0J122|A0ABD0J122_9CAEN Uncharacterized protein OS=Batillaria attramentaria OX=370345 GN=BaRGS_00040168 PE=4 SV=1
g13646.t1	tr|A0ABD0J122|A0ABD0J122_9CAEN	24.573	293	328	946	88.0	2.49e-52	195.0	tr|A0ABD0J122|A0ABD0J122_9CAEN Uncharacterized protein OS=Batillaria attramentaria OX=370345 GN=BaRGS_00040168 PE=4 SV=1
g13646.t1	tr|A0ABD0J122|A0ABD0J122_9CAEN	24.653	288	328	946	88.0	6.66e-52	194.0	tr|A0ABD0J122|A0ABD0J122_9CAEN Uncharacterized protein OS=Batillaria attramentaria OX=370345 GN=BaRGS_00040168 PE=4 SV=1
g13646.t1	tr|A0ABD0J122|A0ABD0J122_9CAEN	23.759	282	328	946	88.0	7.64e-52	194.0	tr|A0ABD0J122|A0ABD0J122_9CAEN Uncharacterized protein OS=Batillaria attramentaria OX=370345 GN=BaRGS_00040168 PE=4 SV=1
g13646.t1	tr|A0ABD0J122|A0ABD0J122_9CAEN	24.39	287	328	946	88.0	1.79e-51	192.0	tr|A0ABD0J122|A0ABD0J122_9CAEN Uncharacterized protein OS=Batillaria attramentaria OX=370345 GN=BaRGS_00040168 PE=4 SV=1
g13646.t1	tr|A0ABD0J122|A0ABD0J122_9CAEN	24.39	287	328	946	88.0	2.9e-51	192.0	tr|A0ABD0J122|A0ABD0J122_9CAEN Uncharacterized protein OS=Batillaria attramentaria OX=370345 GN=BaRGS_00040168 PE=4 SV=1
g13646.t1	tr|A0ABD0J122|A0ABD0J122_9CAEN	23.843	281	328	946	88.0	4.55e-51	191.0	tr|A0ABD0J122|A0ABD0J122_9CAEN Uncharacterized protein OS=Batillaria attramentaria OX=370345 GN=BaRGS_00040168 PE=4 SV=1
g13646.t1	tr|A0ABD0J122|A0ABD0J122_9CAEN	24.39	287	328	946	88.0	4.69e-51	191.0	tr|A0ABD0J122|A0ABD0J122_9CAEN Uncharacterized protein OS=Batillaria attramentaria OX=370345 GN=BaRGS_00040168 PE=4 SV=1
g13646.t1	tr|A0ABD0J122|A0ABD0J122_9CAEN	24.306	288	328	946	88.0	5.27e-51	191.0	tr|A0ABD0J122|A0ABD0J122_9CAEN Uncharacterized protein OS=Batillaria attramentaria OX=370345 GN=BaRGS_00040168 PE=4 SV=1
g13646.t1	tr|A0ABD0J122|A0ABD0J122_9CAEN	24.028	283	328	946	88.0	2.84e-50	189.0	tr|A0ABD0J122|A0ABD0J122_9CAEN Uncharacterized protein OS=Batillaria attramentaria OX=370345 GN=BaRGS_00040168 PE=4 SV=1
g13646.t1	tr|A0ABD0J122|A0ABD0J122_9CAEN	24.042	287	328	946	88.0	2.48e-49	186.0	tr|A0ABD0J122|A0ABD0J122_9CAEN Uncharacterized protein OS=Batillaria attramentaria OX=370345 GN=BaRGS_00040168 PE=4 SV=1
g13646.t1	tr|A0ABD0J122|A0ABD0J122_9CAEN	23.759	282	328	946	88.0	1.67e-47	181.0	tr|A0ABD0J122|A0ABD0J122_9CAEN Uncharacterized protein OS=Batillaria attramentaria OX=370345 GN=BaRGS_00040168 PE=4 SV=1
g13646.t1	tr|A0ABD0J122|A0ABD0J122_9CAEN	23.383	201	328	946	88.0	1.08e-34	144.0	tr|A0ABD0J122|A0ABD0J122_9CAEN Uncharacterized protein OS=Batillaria attramentaria OX=370345 GN=BaRGS_00040168 PE=4 SV=1
g13646.t1	tr|A0AAD8FAK4|A0AAD8FAK4_BIOPF	22.945	292	328	395	87.0	1.47e-49	179.0	tr|A0AAD8FAK4|A0AAD8FAK4_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_013701 PE=4 SV=1
g13646.t1	tr|A0AAD8FAK4|A0AAD8FAK4_BIOPF	22.26	292	328	395	87.0	2.3e-46	171.0	tr|A0AAD8FAK4|A0AAD8FAK4_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_013701 PE=4 SV=1
g13646.t1	tr|A0AAD8FAK4|A0AAD8FAK4_BIOPF	21.549	297	328	395	87.0	2.97e-46	171.0	tr|A0AAD8FAK4|A0AAD8FAK4_BIOPF Uncharacterized protein OS=Biomphalaria pfeifferi OX=112525 GN=Bpfe_013701 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE	14.533	289	328	443	88.0	1.61e-46	172.0	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010091 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE	13.978	279	328	443	88.0	1.62e-45	170.0	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010091 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE	14.187	289	328	443	88.0	2.27e-45	169.0	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010091 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE	13.978	279	328	443	88.0	2.37e-45	169.0	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010091 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE	13.732	284	328	443	88.0	2.52e-45	169.0	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010091 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE	13.732	284	328	443	88.0	2.77e-45	169.0	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010091 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE	13.62	279	328	443	88.0	4.88e-45	168.0	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010091 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE	13.38	284	328	443	88.0	7.98e-45	168.0	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010091 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE	13.841	289	328	443	88.0	1.99e-44	167.0	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010091 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE	13.38	284	328	443	88.0	2.42e-44	166.0	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010091 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE	13.732	284	328	443	88.0	2.87e-44	166.0	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010091 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE	13.732	284	328	443	88.0	3.97e-44	166.0	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010091 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE	12.903	279	328	443	88.0	3.28e-43	164.0	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010091 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE	12.917	240	328	443	88.0	2.07e-32	135.0	tr|A0ACF8YFJ5|A0ACF8YFJ5_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010091 PE=4 SV=1
g13646.t1	tr|A0A914C3W5|A0A914C3W5_9BILA	21.277	282	328	872	89.0	3.65e-45	174.0	tr|A0A914C3W5|A0A914C3W5_9BILA Uncharacterized protein OS=Acrobeloides nanus OX=290746 PE=4 SV=1
g13646.t1	tr|A0A914C3W5|A0A914C3W5_9BILA	21.329	286	328	872	89.0	5.44e-45	174.0	tr|A0A914C3W5|A0A914C3W5_9BILA Uncharacterized protein OS=Acrobeloides nanus OX=290746 PE=4 SV=1
g13646.t1	tr|A0A914C3W5|A0A914C3W5_9BILA	20.714	280	328	872	89.0	5.4e-43	168.0	tr|A0A914C3W5|A0A914C3W5_9BILA Uncharacterized protein OS=Acrobeloides nanus OX=290746 PE=4 SV=1
g13646.t1	tr|A0A914C3W5|A0A914C3W5_9BILA	19.31	290	328	872	89.0	1.12e-40	162.0	tr|A0A914C3W5|A0A914C3W5_9BILA Uncharacterized protein OS=Acrobeloides nanus OX=290746 PE=4 SV=1
g13646.t1	tr|A0A914C3W5|A0A914C3W5_9BILA	20.07	284	328	872	89.0	3.35e-40	160.0	tr|A0A914C3W5|A0A914C3W5_9BILA Uncharacterized protein OS=Acrobeloides nanus OX=290746 PE=4 SV=1
g13646.t1	tr|A0A914C3W5|A0A914C3W5_9BILA	19.655	290	328	872	89.0	1.57e-37	152.0	tr|A0A914C3W5|A0A914C3W5_9BILA Uncharacterized protein OS=Acrobeloides nanus OX=290746 PE=4 SV=1
g13646.t1	tr|A0A914C3W5|A0A914C3W5_9BILA	19.286	280	328	872	89.0	1.26e-34	144.0	tr|A0A914C3W5|A0A914C3W5_9BILA Uncharacterized protein OS=Acrobeloides nanus OX=290746 PE=4 SV=1
g13646.t1	tr|A0A914C3W5|A0A914C3W5_9BILA	19.661	295	328	872	89.0	1.79e-31	135.0	tr|A0A914C3W5|A0A914C3W5_9BILA Uncharacterized protein OS=Acrobeloides nanus OX=290746 PE=4 SV=1
g13646.t1	tr|A0A914C3W5|A0A914C3W5_9BILA	17.869	291	328	872	89.0	3.12e-24	114.0	tr|A0A914C3W5|A0A914C3W5_9BILA Uncharacterized protein OS=Acrobeloides nanus OX=290746 PE=4 SV=1
g13646.t1	tr|A0A914C3W5|A0A914C3W5_9BILA	17.794	281	328	872	89.0	1.32e-20	103.0	tr|A0A914C3W5|A0A914C3W5_9BILA Uncharacterized protein OS=Acrobeloides nanus OX=290746 PE=4 SV=1
g13646.t1	tr|A0A914C3W5|A0A914C3W5_9BILA	18.028	355	328	872	89.0	1.35e-08	67.4	tr|A0A914C3W5|A0A914C3W5_9BILA Uncharacterized protein OS=Acrobeloides nanus OX=290746 PE=4 SV=1
g13646.t1	tr|A0A8S3S320|A0A8S3S320_MYTED	27.972	143	328	301	88.0	6.98e-13	78.6	tr|A0A8S3S320|A0A8S3S320_MYTED Uncharacterized protein OS=Mytilus edulis OX=6550 GN=MEDL_29307 PE=4 SV=1
g13646.t1	tr|A0A8S3S320|A0A8S3S320_MYTED	23.958	96	328	301	88.0	0.007	48.9	tr|A0A8S3S320|A0A8S3S320_MYTED Uncharacterized protein OS=Mytilus edulis OX=6550 GN=MEDL_29307 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	14.187	289	328	643	88.0	8.46e-44	169.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	13.986	286	328	643	88.0	7.15e-43	166.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	13.841	289	328	643	88.0	9.02e-43	166.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	13.38	284	328	643	88.0	1.01e-42	166.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	13.38	284	328	643	88.0	1.21e-42	166.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	13.523	281	328	643	88.0	1.28e-42	166.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	13.495	289	328	643	88.0	3.59e-42	164.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	13.495	289	328	643	88.0	5.01e-42	164.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	13.495	289	328	643	88.0	5.95e-42	164.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	13.028	284	328	643	88.0	7.97e-42	163.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	12.892	287	328	643	88.0	2.86e-41	162.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	12.811	281	328	643	88.0	4.03e-41	161.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	13.287	286	328	643	88.0	4.98e-41	161.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	13.149	289	328	643	88.0	1.31e-40	160.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	12.676	284	328	643	88.0	2.18e-40	159.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	12.676	284	328	643	88.0	9.71e-40	157.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	12.937	286	328	643	88.0	4.15e-39	155.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	12.324	284	328	643	88.0	8.1e-39	155.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	12.319	276	328	643	88.0	6.99e-38	152.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13646.t1	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE	12.81	242	328	643	88.0	6.51e-31	133.0	tr|A0ACF8YFJ7|A0ACF8YFJ7_MNELE Uncharacterized protein OS=Mnemiopsis leidyi OX=27923 GN=ACHWQZ_G010090 PE=4 SV=1
g13649.t1	tr|A0AAD9ERA0|A0AAD9ERA0_DISEL	48.0	75	157	1080	49.0	4.39e-12	73.2	tr|A0AAD9ERA0|A0AAD9ERA0_DISEL Collagen-like protein 6 OS=Dissostichus eleginoides OX=100907 GN=KUDE01_006555 PE=4 SV=1
g13649.t1	tr|A0AAD9ERA0|A0AAD9ERA0_DISEL	49.351	77	157	1080	49.0	8.88e-12	72.4	tr|A0AAD9ERA0|A0AAD9ERA0_DISEL Collagen-like protein 6 OS=Dissostichus eleginoides OX=100907 GN=KUDE01_006555 PE=4 SV=1
g13649.t1	tr|A0AAD9ERA0|A0AAD9ERA0_DISEL	46.753	77	157	1080	49.0	2.28e-11	71.2	tr|A0AAD9ERA0|A0AAD9ERA0_DISEL Collagen-like protein 6 OS=Dissostichus eleginoides OX=100907 GN=KUDE01_006555 PE=4 SV=1
g13649.t1	tr|A0AAD9ERA0|A0AAD9ERA0_DISEL	47.143	70	157	1080	49.0	6.16e-11	70.1	tr|A0AAD9ERA0|A0AAD9ERA0_DISEL Collagen-like protein 6 OS=Dissostichus eleginoides OX=100907 GN=KUDE01_006555 PE=4 SV=1
