gene_id	best_hit_accession	best_hit_species	best_hit_taxid	best_hit_lineage	best_identity_pct	best_query_coverage_pct	best_evalue	best_bitscore	qualifying_hits	total_blast_hits	arthropod_hits	bacterial_hits	fungal_hits	non_arthropod_eukaryote_hits	other_prokaryote_hits	unknown_taxonomy_hits	known_taxonomy_hits	arthropod_fraction	bacterial_fraction	fungal_fraction	non_arthropod_eukaryote_fraction	other_prokaryote_fraction	classification	decision	reason	best_hit_description
g14304.t1	tr|A0AA85FY81|A0AA85FY81_9TREM	Schistosoma rodhaini	6188	Eukaryota; Metazoa; Platyhelminthes; Trematoda; Strigeidida	97.561	98.0	4.5e-07	52.8	1	1	0	0	0	1	0	0	1	0.0	0.0	0.0	1.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0AA85FY81|A0AA85FY81_9TREM Uncharacterized protein OS=Schistosoma rodhaini OX=6188 PE=4 SV=1
g14335.t1	tr|A0A4C1WZD9|A0A4C1WZD9_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	81.579	100.0	5.08e-56	178.0	1	4	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1WZD9|A0A4C1WZD9_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_42620_1 PE=4 SV=1
g14383.t1	tr|A0A5N6KXW2|A0A5N6KXW2_9ROSI	Carpinus fangiana	176857	Eukaryota; Viridiplantae; Streptophyta; Magnoliopsida; Fagales	33.846	79.0	0.047	41.6	1	6	0	0	0	1	0	0	1	0.0	0.0	0.0	1.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A5N6KXW2|A0A5N6KXW2_9ROSI Thioredoxin domain-containing protein OS=Carpinus fangiana OX=176857 GN=FH972_024251 PE=3 SV=1
g14409.t1	tr|A0ACE1N1V8|A0ACE1N1V8_BORSA	Boreogadus saida	44932	Eukaryota; Metazoa; Chordata; Actinopteri; Gadiformes	39.13	77.0	4.48e-06	53.9	34	62	11	0	0	23	0	0	34	0.3235294117647059	0.0	0.0	0.6764705882352942	0.0	AMBIGUOUS	AMBIGUOUS	No taxonomic group reached the 70% dominance threshold among taxonomically resolved qualifying hits.	tr|A0ACE1N1V8|A0ACE1N1V8_BORSA Uncharacterized protein OS=Boreogadus saida OX=44932 GN=BORSAIPOL_LOCUS27067 PE=4 SV=1
g14410.t1	tr|A0ABN8INW6|A0ABN8INW6_9NEOP	Iphiclides podalirius	110791	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	47.273	77.0	0.023	40.8	1	4	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0ABN8INW6|A0ABN8INW6_9NEOP Uncharacterized protein (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS10937 PE=4 SV=1
g14425.t1	tr|A0A4C1X7D9|A0A4C1X7D9_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	60.194	100.0	1.81e-35	125.0	1	2	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1X7D9|A0A4C1X7D9_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_97334_1 PE=4 SV=1
g14453.t1	tr|A0A4C1U4W8|A0A4C1U4W8_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	51.471	79.0	2.5e-08	58.5	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1U4W8|A0A4C1U4W8_EUMVA Serpin domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_12034_1 PE=3 SV=1
g14458.t1	tr|A0A4C1YF22|A0A4C1YF22_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	56.738	73.0	3.52e-44	153.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1YF22|A0A4C1YF22_EUMVA Cytochrome c oxidase subunit 6A1, mitochondrial OS=Eumeta variegata OX=151549 GN=COX6A1 PE=3 SV=1
g14501.t1	tr|A0ACM7C473|A0ACM7C473_ELAGV	Elaeis guineensis var. tenera	51953	Eukaryota; Viridiplantae; Streptophyta; Magnoliopsida; Arecales	43.228	71.0	1.26e-36	150.0	11	44	7	0	0	4	0	0	11	0.6363636363636364	0.0	0.0	0.36363636363636365	0.0	AMBIGUOUS	AMBIGUOUS	No taxonomic group reached the 70% dominance threshold among taxonomically resolved qualifying hits.	tr|A0ACM7C473|A0ACM7C473_ELAGV Uncharacterized protein OS=Elaeis guineensis var. tenera OX=51953 GN=LOC140855882 PE=4 SV=1
g14518.t1	tr|A0A4C1SYQ0|A0A4C1SYQ0_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	81.333	71.0	3.17e-23	95.1	1	3	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1SYQ0|A0A4C1SYQ0_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_4760_1 PE=4 SV=1
g14553.t1	tr|A0A4C1TZG3|A0A4C1TZG3_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	67.2	73.0	7.14e-36	136.0	1	5	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1TZG3|A0A4C1TZG3_EUMVA Reverse transcriptase domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_15800_1 PE=4 SV=1
g14559.t1	tr|A0A6J1WBA3|A0A6J1WBA3_GALME	Galleria mellonella	7137	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	50.0	71.0	7.53e-06	52.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A6J1WBA3|A0A6J1WBA3_GALME NACHT and WD repeat domain-containing protein 2 isoform X1 OS=Galleria mellonella OX=7137 GN=LOC113511207 PE=4 SV=1
g14567.t1	tr|A0A4C1T5G4|A0A4C1T5G4_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	45.523	82.0	0.0	1160.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1T5G4|A0A4C1T5G4_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_78217_1 PE=4 SV=1
g14620.t1	tr|E4W7K4|E4W7K4_9VIRU	Bracoviriform melanoscelae	523799	; ; ; ; 	57.273	71.0	2.01e-40	146.0	6	10	3	0	0	0	0	0	6	0.5	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	No taxonomic group reached the 70% dominance threshold among taxonomically resolved qualifying hits.	tr|E4W7K4|E4W7K4_9VIRU Protein tyrosine phosphatase (Fragment) OS=Bracoviriform melanoscelae OX=523799 GN=PTP R PE=3 SV=1
g14624.t1	tr|A0A8S3WWR1|A0A8S3WWR1_PARAO	Parnassius apollo	110799	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	81.6	75.0	1.33e-64	209.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A8S3WWR1|A0A8S3WWR1_PARAO (apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS11023 PE=4 SV=1
g14629.t1	tr|A0ABT4UMJ8|A0ABT4UMJ8_9BACT	Polluticaenibacter yanchengensis	3014562	Bacteria; Pseudomonadati; Bacteroidota; Chitinophagia; Chitinophagales	55.556	74.0	5.7e-09	58.2	60	91	0	15	7	38	0	0	60	0.0	0.25	0.11666666666666667	0.6333333333333333	0.0	AMBIGUOUS	AMBIGUOUS	No taxonomic group reached the 70% dominance threshold among taxonomically resolved qualifying hits.	tr|A0ABT4UMJ8|A0ABT4UMJ8_9BACT Uncharacterized protein OS=Polluticaenibacter yanchengensis OX=3014562 GN=O3P16_11180 PE=4 SV=1
g14679.t1	tr|A0A4C1XEB5|A0A4C1XEB5_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	62.5	92.0	9.3e-46	162.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1XEB5|A0A4C1XEB5_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_53237_1 PE=4 SV=1
g14696.t1	tr|A0A4C1Y2I3|A0A4C1Y2I3_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	87.931	83.0	1.01e-29	110.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1Y2I3|A0A4C1Y2I3_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_88689_1 PE=4 SV=1
g14697.t1	tr|A0A4C1Y442|A0A4C1Y442_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	71.93	80.0	9.59e-17	78.6	1	4	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1Y442|A0A4C1Y442_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_88688_1 PE=4 SV=1
g14703.t1	tr|A0A4C1XKW4|A0A4C1XKW4_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	72.428	74.0	1.65e-119	373.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1XKW4|A0A4C1XKW4_EUMVA RNA-directed DNA polymerase OS=Eumeta variegata OX=151549 GN=EVAR_54462_1 PE=4 SV=1
g14785.t1	tr|A0ABN8BGI2|A0ABN8BGI2_CHISP	Chilo suppressalis	168631	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	66.667	70.0	6.75e-37	131.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0ABN8BGI2|A0ABN8BGI2_CHISP ACB domain-containing protein OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS10058 PE=3 SV=1
g14794.t1	tr|A0ABQ8YWT5|A0ABQ8YWT5_9EUKA	Anaeramoeba flamelloides	1746091	Eukaryota; ; ; ; 	30.583	94.0	0.018	47.0	1	17	0	0	0	1	0	0	1	0.0	0.0	0.0	1.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0ABQ8YWT5|A0ABQ8YWT5_9EUKA Molting protein mlt-4 OS=Anaeramoeba flamelloides OX=1746091 GN=M0813_00218 PE=4 SV=1
g14799.t1	tr|A0A0T6BB68|A0A0T6BB68_9SCAR	Oryctes borbonicus	1629725	Eukaryota; Metazoa; Arthropoda; Insecta; Coleoptera	35.242	74.0	1.55e-26	114.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A0T6BB68|A0A0T6BB68_9SCAR Myb/SANT-like transcription factor (Fragment) OS=Oryctes borbonicus OX=1629725 GN=AMK59_1123 PE=4 SV=1
g14806.t1	tr|A0A9N9WAH5|A0A9N9WAH5_9NEOP	Diatraea saccharalis	40085	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	41.25	79.0	2.07e-12	71.6	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A9N9WAH5|A0A9N9WAH5_9NEOP SAM domain-containing protein OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS5001 PE=4 SV=1
g14820.t1	tr|A0A4C1UC12|A0A4C1UC12_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	57.303	71.0	3.01e-23	103.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1UC12|A0A4C1UC12_EUMVA DUF5641 domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_80284_1 PE=4 SV=1
g14821.t1	tr|A0A4C1ZJC2|A0A4C1ZJC2_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	33.613	72.0	7.65e-12	71.6	1	11	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1ZJC2|A0A4C1ZJC2_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_59120_1 PE=4 SV=1
g14827.t1	tr|A0A4C1ZI04|A0A4C1ZI04_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	70.253	79.0	3.01e-63	202.0	1	103	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1ZI04|A0A4C1ZI04_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_103745_1 PE=4 SV=1
g14838.t1	tr|A0A4C1TVU4|A0A4C1TVU4_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	60.959	86.0	1.24e-40	149.0	1	5	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1TVU4|A0A4C1TVU4_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_12920_1 PE=4 SV=1
g14863.t1	tr|A0A4C1X2Z1|A0A4C1X2Z1_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	55.085	89.0	2.7e-26	104.0	1	6	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1X2Z1|A0A4C1X2Z1_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_36142_1 PE=4 SV=1
g14884.t1	tr|A0A4C1SZ11|A0A4C1SZ11_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	51.572	100.0	2.09e-14	79.7	1	2	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1SZ11|A0A4C1SZ11_EUMVA Regulator of chromosome condensation OS=Eumeta variegata OX=151549 GN=RCC1 PE=4 SV=1
g14888.t1	tr|A0ABR3H1Y9|A0ABR3H1Y9_LOXSC	Loxostege sticticalis	481309	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	42.254	72.0	8.54e-20	95.9	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0ABR3H1Y9|A0ABR3H1Y9_LOXSC Uncharacterized protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_011282 PE=4 SV=1
g14902.t1	tr|A0A4C1XUV7|A0A4C1XUV7_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	81.013	77.0	1.03e-29	113.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1XUV7|A0A4C1XUV7_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_60957_1 PE=4 SV=1
g14930.t1	tr|A0A4C1Y983|A0A4C1Y983_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	43.64	91.0	4.17e-149	455.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1Y983|A0A4C1Y983_EUMVA Receptor ligand binding region domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_48835_1 PE=4 SV=1
g15038.t1	tr|A0A4C1SL37|A0A4C1SL37_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	39.535	82.0	1.9e-18	88.6	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1SL37|A0A4C1SL37_EUMVA Ommochrome-binding protein OS=Eumeta variegata OX=151549 GN=EVAR_69772_1 PE=4 SV=1
g15093.t1	tr|A0A4C1WWZ9|A0A4C1WWZ9_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	72.619	89.0	1.93e-29	112.0	1	2	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1WWZ9|A0A4C1WWZ9_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_35899_1 PE=4 SV=1
g15143.t1	tr|A0ABN8HWM4|A0ABN8HWM4_9NEOP	Iphiclides podalirius	110791	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	38.889	75.0	1.03e-09	62.0	1	12	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0ABN8HWM4|A0ABN8HWM4_9NEOP FLYWCH-type domain-containing protein (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS2425 PE=4 SV=1
g15154.t1	tr|A0A9N9WAH5|A0A9N9WAH5_9NEOP	Diatraea saccharalis	40085	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	43.038	78.0	6.5e-13	73.2	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A9N9WAH5|A0A9N9WAH5_9NEOP SAM domain-containing protein OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS5001 PE=4 SV=1
g15196.t1	tr|A0AAE0NXZ6|A0AAE0NXZ6_9PEZI	Podospora didyma	330526	Eukaryota; Fungi; Ascomycota; Sordariomycetes; Sordariales	33.333	100.0	0.015	43.9	1	15	0	0	1	0	0	0	1	0.0	0.0	1.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0AAE0NXZ6|A0AAE0NXZ6_9PEZI Carbohydrate-binding protein (Fragment) OS=Podospora didyma OX=330526 GN=B0H63DRAFT_390404 PE=4 SV=1
g15224.t1	tr|A0A4C1VC20|A0A4C1VC20_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	56.187	97.0	1.41e-158	466.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1VC20|A0A4C1VC20_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_27737_1 PE=4 SV=1
g15308.t1	tr|A0AA88L643|A0AA88L643_ARTSF	Artemia franciscana	6661	Eukaryota; Metazoa; Arthropoda; Branchiopoda; Anostraca	50.0	72.0	1.26e-13	74.3	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0AA88L643|A0AA88L643_ARTSF Uncharacterized protein OS=Artemia franciscana OX=6661 GN=QYM36_008633 PE=4 SV=1
g15310.t1	tr|A0A4C1WJ63|A0A4C1WJ63_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	55.294	76.0	3.89e-39	140.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C1WJ63|A0A4C1WJ63_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_97199_1 PE=4 SV=1
g15340.t1	tr|A0A8S4QUY1|A0A8S4QUY1_9NEOP	Pararge aegeria aegeria	348720	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	44.578	91.0	1.59e-37	147.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A8S4QUY1|A0A8S4QUY1_9NEOP RNA-directed DNA polymerase OS=Pararge aegeria aegeria OX=348720 GN=jg19309 PE=4 SV=1
g15366.t1	tr|A0A4C2A360|A0A4C2A360_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	51.136	72.0	2.44e-36	144.0	1	12	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A4C2A360|A0A4C2A360_EUMVA PiggyBac transposable element-derived protein 4 OS=Eumeta variegata OX=151549 GN=PGBD4 PE=4 SV=1
g15425.t1	tr|A0AAE0XEF2|A0AAE0XEF2_9GAST	Elysia crispata	231223	Eukaryota; Metazoa; Mollusca; Gastropoda; 	30.072	93.0	5.9e-38	153.0	36	109	16	0	0	20	0	0	36	0.4444444444444444	0.0	0.0	0.5555555555555556	0.0	AMBIGUOUS	AMBIGUOUS	No taxonomic group reached the 70% dominance threshold among taxonomically resolved qualifying hits.	tr|A0AAE0XEF2|A0AAE0XEF2_9GAST Uncharacterized protein OS=Elysia crispata OX=231223 GN=RRG08_014018 PE=4 SV=1
g15459.t1	tr|A0AAU9VG24|A0AAU9VG24_EUPED	Euphydryas editha	104508	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	53.763	76.0	1.54e-21	98.6	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0AAU9VG24|A0AAU9VG24_EUPED Reverse transcriptase domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS22974 PE=4 SV=1
g15464.t1	tr|A0A194RS46|A0A194RS46_PAPMA	Papilio machaon	76193	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	59.048	77.0	3.25e-26	103.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0A194RS46|A0A194RS46_PAPMA Uncharacterized protein OS=Papilio machaon OX=76193 GN=RR48_12402 PE=4 SV=1
g15468.t1	tr|A0AAQ4R6Q4|A0AAQ4R6Q4_GASAC	Gasterosteus aculeatus aculeatus	481459	Eukaryota; Metazoa; Chordata; Actinopteri; Perciformes	35.484	90.0	0.04	41.2	1	10	0	0	0	1	0	0	1	0.0	0.0	0.0	1.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	tr|A0AAQ4R6Q4|A0AAQ4R6Q4_GASAC ArfGAP with SH3 domain, ankyrin repeat and PH domain 1b OS=Gasterosteus aculeatus aculeatus OX=481459 PE=4 SV=1
