g10008.t1	a2ab7117f4f9468aa67121685044a10d	447	ProSiteProfiles	PS50261	G-protein coupled receptors family 2 profile 2.	139	400	41.246616	T	24-08-2026	IPR017981	GPCR, family 2-like, 7TM	-	-
g10008.t1	a2ab7117f4f9468aa67121685044a10d	447	FunFam	G3DSA:1.20.1070.10:FF:000155	diuretic hormone receptor isoform X1	135	433	2.1E-120	T	24-08-2026	-	-	-	-
g10008.t1	a2ab7117f4f9468aa67121685044a10d	447	PRINTS	PR01127	Diuretic hormone receptor signature	408	429	1.3E-61	T	24-08-2026	IPR002001	GPCR, family 2, diuretic hormone receptor	-	-
g10008.t1	a2ab7117f4f9468aa67121685044a10d	447	PRINTS	PR01127	Diuretic hormone receptor signature	357	370	1.3E-61	T	24-08-2026	IPR002001	GPCR, family 2, diuretic hormone receptor	-	-
g10008.t1	a2ab7117f4f9468aa67121685044a10d	447	PRINTS	PR01127	Diuretic hormone receptor signature	431	444	1.3E-61	T	24-08-2026	IPR002001	GPCR, family 2, diuretic hormone receptor	-	-
g10008.t1	a2ab7117f4f9468aa67121685044a10d	447	PRINTS	PR01127	Diuretic hormone receptor signature	114	138	1.3E-61	T	24-08-2026	IPR002001	GPCR, family 2, diuretic hormone receptor	-	-
g10008.t1	a2ab7117f4f9468aa67121685044a10d	447	PRINTS	PR01127	Diuretic hormone receptor signature	182	198	1.3E-61	T	24-08-2026	IPR002001	GPCR, family 2, diuretic hormone receptor	-	-
g10008.t1	a2ab7117f4f9468aa67121685044a10d	447	PRINTS	PR01127	Diuretic hormone receptor signature	92	111	1.3E-61	T	24-08-2026	IPR002001	GPCR, family 2, diuretic hormone receptor	-	-
g10008.t1	a2ab7117f4f9468aa67121685044a10d	447	PRINTS	PR01127	Diuretic hormone receptor signature	237	252	1.3E-61	T	24-08-2026	IPR002001	GPCR, family 2, diuretic hormone receptor	-	-
g10008.t1	a2ab7117f4f9468aa67121685044a10d	447	PRINTS	PR01127	Diuretic hormone receptor signature	291	306	1.3E-61	T	24-08-2026	IPR002001	GPCR, family 2, diuretic hormone receptor	-	-
g10008.t1	a2ab7117f4f9468aa67121685044a10d	447	Pfam	PF02793	Hormone receptor domain	67	127	1.1E-8	T	24-08-2026	IPR001879	GPCR, family 2, extracellular hormone receptor domain	-	-
g10008.t1	a2ab7117f4f9468aa67121685044a10d	447	MobiDBLite	mobidb-lite	consensus disorder prediction	434	447	-	T	24-08-2026	-	-	-	-
g10008.t1	a2ab7117f4f9468aa67121685044a10d	447	MobiDBLite	mobidb-lite	consensus disorder prediction	421	447	-	T	24-08-2026	-	-	-	-
g10008.t1	a2ab7117f4f9468aa67121685044a10d	447	Pfam	PF00002	7 transmembrane receptor (Secretin family)	139	392	1.8E-55	T	24-08-2026	IPR000832	GPCR, family 2, secretin-like	-	-
g10008.t1	a2ab7117f4f9468aa67121685044a10d	447	ProSitePatterns	PS00650	G-protein coupled receptors family 2 signature 2.	388	403	-	T	24-08-2026	IPR017983	GPCR, family 2, secretin-like, conserved site	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	Coils	Coil	Coil	216	236	-	T	24-08-2026	-	-	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	Coils	Coil	Coil	380	407	-	T	24-08-2026	-	-	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	MobiDBLite	mobidb-lite	consensus disorder prediction	434	445	-	T	24-08-2026	-	-	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	MobiDBLite	mobidb-lite	consensus disorder prediction	162	204	-	T	24-08-2026	-	-	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	MobiDBLite	mobidb-lite	consensus disorder prediction	417	582	-	T	24-08-2026	-	-	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	MobiDBLite	mobidb-lite	consensus disorder prediction	302	314	-	T	24-08-2026	-	-	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	MobiDBLite	mobidb-lite	consensus disorder prediction	417	426	-	T	24-08-2026	-	-	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	MobiDBLite	mobidb-lite	consensus disorder prediction	457	466	-	T	24-08-2026	-	-	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	MobiDBLite	mobidb-lite	consensus disorder prediction	298	317	-	T	24-08-2026	-	-	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	MobiDBLite	mobidb-lite	consensus disorder prediction	66	86	-	T	24-08-2026	-	-	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	MobiDBLite	mobidb-lite	consensus disorder prediction	485	500	-	T	24-08-2026	-	-	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	MobiDBLite	mobidb-lite	consensus disorder prediction	233	249	-	T	24-08-2026	-	-	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	MobiDBLite	mobidb-lite	consensus disorder prediction	192	204	-	T	24-08-2026	-	-	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	MobiDBLite	mobidb-lite	consensus disorder prediction	233	255	-	T	24-08-2026	-	-	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	MobiDBLite	mobidb-lite	consensus disorder prediction	539	549	-	T	24-08-2026	-	-	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	MobiDBLite	mobidb-lite	consensus disorder prediction	175	187	-	T	24-08-2026	-	-	-	-
g9609.t1	a2482e505224f5ba60d7e2113981f978	596	Coils	Coil	Coil	271	291	-	T	24-08-2026	-	-	-	-
g11509.t2	2d8dc377b8f72fa37a541d46e291f59e	763	PANTHER	PTHR12442	DYNEIN INTERMEDIATE CHAIN	148	732	3.0E-120	T	24-08-2026	IPR050687	Dynein axonemal intermediate chain 1/2/3/4	-	-
g11509.t2	2d8dc377b8f72fa37a541d46e291f59e	763	SMART	SM00320	WD40_4	675	710	91.0	T	24-08-2026	IPR001680	WD40 repeat	-	-
g11509.t2	2d8dc377b8f72fa37a541d46e291f59e	763	SMART	SM00320	WD40_4	624	663	0.19	T	24-08-2026	IPR001680	WD40 repeat	-	-
g11509.t2	2d8dc377b8f72fa37a541d46e291f59e	763	SMART	SM00320	WD40_4	537	577	98.0	T	24-08-2026	IPR001680	WD40 repeat	-	-
g11509.t2	2d8dc377b8f72fa37a541d46e291f59e	763	SMART	SM00320	WD40_4	581	621	8.2E-4	T	24-08-2026	IPR001680	WD40 repeat	-	-
g11509.t2	2d8dc377b8f72fa37a541d46e291f59e	763	SMART	SM00320	WD40_4	424	463	8.6	T	24-08-2026	IPR001680	WD40 repeat	-	-
g11509.t2	2d8dc377b8f72fa37a541d46e291f59e	763	SUPERFAMILY	SSF50978	WD40 repeat-like	382	709	6.28E-37	T	24-08-2026	IPR036322	WD40-repeat-containing domain superfamily	-	-
g11509.t2	2d8dc377b8f72fa37a541d46e291f59e	763	Gene3D	G3DSA:2.130.10.10	-	540	732	1.2E-21	T	24-08-2026	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	-	-
g11509.t2	2d8dc377b8f72fa37a541d46e291f59e	763	Gene3D	G3DSA:2.130.10.10	-	353	535	4.3E-12	T	24-08-2026	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	-	-
g11509.t2	2d8dc377b8f72fa37a541d46e291f59e	763	Pfam	PF00400	WD domain, G-beta repeat	585	620	38.0	T	24-08-2026	IPR001680	WD40 repeat	-	-
g11509.t2	2d8dc377b8f72fa37a541d46e291f59e	763	MobiDBLite	mobidb-lite	consensus disorder prediction	304	313	-	T	24-08-2026	-	-	-	-
g11509.t2	2d8dc377b8f72fa37a541d46e291f59e	763	MobiDBLite	mobidb-lite	consensus disorder prediction	294	303	-	T	24-08-2026	-	-	-	-
g11509.t2	2d8dc377b8f72fa37a541d46e291f59e	763	MobiDBLite	mobidb-lite	consensus disorder prediction	152	167	-	T	24-08-2026	-	-	-	-
g11509.t2	2d8dc377b8f72fa37a541d46e291f59e	763	MobiDBLite	mobidb-lite	consensus disorder prediction	175	213	-	T	24-08-2026	-	-	-	-
g11509.t2	2d8dc377b8f72fa37a541d46e291f59e	763	MobiDBLite	mobidb-lite	consensus disorder prediction	294	313	-	T	24-08-2026	-	-	-	-
g11509.t2	2d8dc377b8f72fa37a541d46e291f59e	763	MobiDBLite	mobidb-lite	consensus disorder prediction	133	227	-	T	24-08-2026	-	-	-	-
g10771.t1	789bba4ab80105a02d4c0a3f96b4b2ab	345	Coils	Coil	Coil	284	304	-	T	24-08-2026	-	-	-	-
g10771.t1	789bba4ab80105a02d4c0a3f96b4b2ab	345	Gene3D	G3DSA:1.20.58.70	-	106	307	1.5E-35	T	24-08-2026	-	-	-	-
g10771.t1	789bba4ab80105a02d4c0a3f96b4b2ab	345	Pfam	PF11416	Syntaxin-5 N-terminal, Sly1p-binding domain	74	90	0.48	T	24-08-2026	IPR021538	Syntaxin-5, N-terminal, Sly1p-binding domain	-	-
g10771.t1	789bba4ab80105a02d4c0a3f96b4b2ab	345	ProSiteProfiles	PS50192	t-SNARE coiled-coil homology domain profile.	253	315	17.771996	T	24-08-2026	IPR000727	Target SNARE coiled-coil homology domain	-	-
g10771.t1	789bba4ab80105a02d4c0a3f96b4b2ab	345	SUPERFAMILY	SSF47661	t-snare proteins	109	308	2.04E-34	T	24-08-2026	IPR010989	SNARE	-	-
g10771.t1	789bba4ab80105a02d4c0a3f96b4b2ab	345	PANTHER	PTHR19957	SYNTAXIN	115	339	6.0E-24	T	24-08-2026	IPR045242	Syntaxin	-	-
g10771.t1	789bba4ab80105a02d4c0a3f96b4b2ab	345	SMART	SM00397	tSNARE_6	248	315	2.4E-12	T	24-08-2026	IPR000727	Target SNARE coiled-coil homology domain	-	-
g10771.t1	789bba4ab80105a02d4c0a3f96b4b2ab	345	CDD	cd15844	SNARE_syntaxin5	257	333	5.91829E-40	T	24-08-2026	-	-	-	-
g10771.t1	789bba4ab80105a02d4c0a3f96b4b2ab	345	MobiDBLite	mobidb-lite	consensus disorder prediction	11	30	-	T	24-08-2026	-	-	-	-
g10771.t1	789bba4ab80105a02d4c0a3f96b4b2ab	345	MobiDBLite	mobidb-lite	consensus disorder prediction	1	40	-	T	24-08-2026	-	-	-	-
g10771.t1	789bba4ab80105a02d4c0a3f96b4b2ab	345	Pfam	PF05739	SNARE domain	291	341	7.9E-8	T	24-08-2026	IPR000727	Target SNARE coiled-coil homology domain	-	-
g7322.t1	e387677ea6867df67ee99e0796e1c548	451	Coils	Coil	Coil	223	243	-	T	24-08-2026	-	-	-	-
g7322.t1	e387677ea6867df67ee99e0796e1c548	451	MobiDBLite	mobidb-lite	consensus disorder prediction	143	164	-	T	24-08-2026	-	-	-	-
g7322.t1	e387677ea6867df67ee99e0796e1c548	451	MobiDBLite	mobidb-lite	consensus disorder prediction	143	157	-	T	24-08-2026	-	-	-	-
g7322.t1	e387677ea6867df67ee99e0796e1c548	451	PANTHER	PTHR13395	SISTER CHROMATID COHESION PROTEIN DCC1-RELATED	37	447	1.8E-95	T	24-08-2026	IPR019128	Sister chromatid cohesion protein Dcc1	-	-
g7322.t1	e387677ea6867df67ee99e0796e1c548	451	Pfam	PF09724	Sister chromatid cohesion protein Dcc1	73	416	1.8E-84	T	24-08-2026	IPR019128	Sister chromatid cohesion protein Dcc1	-	-
g13175.t1	ba2cf9a65aa25bba9b9083a6e3f2e8bd	267	Coils	Coil	Coil	27	54	-	T	24-08-2026	-	-	-	-
g13175.t1	ba2cf9a65aa25bba9b9083a6e3f2e8bd	267	MobiDBLite	mobidb-lite	consensus disorder prediction	258	267	-	T	24-08-2026	-	-	-	-
g13175.t1	ba2cf9a65aa25bba9b9083a6e3f2e8bd	267	MobiDBLite	mobidb-lite	consensus disorder prediction	240	249	-	T	24-08-2026	-	-	-	-
g13175.t1	ba2cf9a65aa25bba9b9083a6e3f2e8bd	267	MobiDBLite	mobidb-lite	consensus disorder prediction	74	86	-	T	24-08-2026	-	-	-	-
g13175.t1	ba2cf9a65aa25bba9b9083a6e3f2e8bd	267	MobiDBLite	mobidb-lite	consensus disorder prediction	190	267	-	T	24-08-2026	-	-	-	-
g13175.t1	ba2cf9a65aa25bba9b9083a6e3f2e8bd	267	MobiDBLite	mobidb-lite	consensus disorder prediction	31	116	-	T	24-08-2026	-	-	-	-
g13175.t1	ba2cf9a65aa25bba9b9083a6e3f2e8bd	267	MobiDBLite	mobidb-lite	consensus disorder prediction	190	202	-	T	24-08-2026	-	-	-	-
g13175.t1	ba2cf9a65aa25bba9b9083a6e3f2e8bd	267	MobiDBLite	mobidb-lite	consensus disorder prediction	88	107	-	T	24-08-2026	-	-	-	-
g13175.t1	ba2cf9a65aa25bba9b9083a6e3f2e8bd	267	MobiDBLite	mobidb-lite	consensus disorder prediction	31	59	-	T	24-08-2026	-	-	-	-
g11566.t1	fab7e28f60bf2387e32c6183648b50a6	343	ProSitePatterns	PS00798	Aldo/keto reductase family signature 1.	55	72	-	T	24-08-2026	IPR018170	Aldo/keto reductase, conserved site	-	-
g11566.t1	fab7e28f60bf2387e32c6183648b50a6	343	ProSitePatterns	PS00062	Aldo/keto reductase family signature 2.	150	167	-	T	24-08-2026	IPR018170	Aldo/keto reductase, conserved site	-	-
g11566.t1	fab7e28f60bf2387e32c6183648b50a6	343	Pfam	PF00248	Aldo/keto reductase family	22	297	1.2E-50	T	24-08-2026	IPR023210	NADP-dependent oxidoreductase domain	-	-
g11566.t1	fab7e28f60bf2387e32c6183648b50a6	343	FunFam	G3DSA:3.20.20.100:FF:000002	2,5-diketo-D-gluconic acid reductase A	5	306	6.5E-77	T	24-08-2026	-	-	-	-
g11566.t1	fab7e28f60bf2387e32c6183648b50a6	343	SUPERFAMILY	SSF51430	NAD(P)-linked oxidoreductase	9	316	1.31E-88	T	24-08-2026	IPR036812	NAD(P)-dependent oxidoreductase domain superfamily	-	-
g11566.t1	fab7e28f60bf2387e32c6183648b50a6	343	PIRSF	PIRSF000097	AKR	9	317	3.5E-89	T	24-08-2026	IPR020471	Aldo-keto reductase	-	-
g11566.t1	fab7e28f60bf2387e32c6183648b50a6	343	Gene3D	G3DSA:3.20.20.100	-	3	343	6.6E-115	T	24-08-2026	IPR036812	NAD(P)-dependent oxidoreductase domain superfamily	-	-
g11566.t1	fab7e28f60bf2387e32c6183648b50a6	343	PRINTS	PR00069	Aldo-keto reductase signature	150	167	5.0E-45	T	24-08-2026	IPR020471	Aldo-keto reductase	-	-
g11566.t1	fab7e28f60bf2387e32c6183648b50a6	343	PRINTS	PR00069	Aldo-keto reductase signature	111	129	5.0E-45	T	24-08-2026	IPR020471	Aldo-keto reductase	-	-
g11566.t1	fab7e28f60bf2387e32c6183648b50a6	343	PRINTS	PR00069	Aldo-keto reductase signature	232	256	5.0E-45	T	24-08-2026	IPR020471	Aldo-keto reductase	-	-
g11566.t1	fab7e28f60bf2387e32c6183648b50a6	343	PRINTS	PR00069	Aldo-keto reductase signature	51	75	5.0E-45	T	24-08-2026	IPR020471	Aldo-keto reductase	-	-
g11566.t1	fab7e28f60bf2387e32c6183648b50a6	343	PRINTS	PR00069	Aldo-keto reductase signature	184	213	5.0E-45	T	24-08-2026	IPR020471	Aldo-keto reductase	-	-
g11566.t1	fab7e28f60bf2387e32c6183648b50a6	343	PANTHER	PTHR11732	ALDO/KETO REDUCTASE	11	297	4.6E-83	T	24-08-2026	IPR020471	Aldo-keto reductase	-	-
g10121.t1	787310caaef8ad380b7bfa011d429900	483	Gene3D	G3DSA:1.20.1250.20	MFS general substrate transporter like domains	25	452	8.9E-32	T	24-08-2026	IPR036259	MFS transporter superfamily	-	-
g10121.t1	787310caaef8ad380b7bfa011d429900	483	Pfam	PF07690	Major Facilitator Superfamily	85	409	3.5E-24	T	24-08-2026	IPR011701	Major facilitator superfamily	-	-
g10121.t1	787310caaef8ad380b7bfa011d429900	483	PANTHER	PTHR23507	ZGC:174356	15	457	3.4E-83	T	24-08-2026	-	-	-	-
g10121.t1	787310caaef8ad380b7bfa011d429900	483	SUPERFAMILY	SSF103473	MFS general substrate transporter	29	461	2.22E-35	T	24-08-2026	IPR036259	MFS transporter superfamily	-	-
g11665.t1	eb9f2a6d54b869089bacec44c81b6ab7	261	MobiDBLite	mobidb-lite	consensus disorder prediction	151	173	-	T	24-08-2026	-	-	-	-
g11934.t1	05f34578fb3028d1d763366eb2f137f8	199	Pfam	PF07086	Jagunal, ER re-organisation during oogenesis	1	192	8.2E-79	T	24-08-2026	IPR009787	Protein jagunal	-	-
g11934.t1	05f34578fb3028d1d763366eb2f137f8	199	PANTHER	PTHR20955	PROTEIN JAGUNAL HOMOLOG 1	1	192	2.0E-39	T	24-08-2026	IPR009787	Protein jagunal	-	-
g8953.t1	482ce0066590a8d5a02d63f35cfdc416	285	SUPERFAMILY	SSF63829	Calcium-dependent phosphotriesterase	77	266	2.35E-8	T	24-08-2026	-	-	-	-
g8014.t1	e5f60f999b676491711aecab1a987a0c	798	Pfam	PF06662	D-glucuronyl C5-epimerase C-terminus	599	787	2.2E-58	T	24-08-2026	IPR010598	D-glucuronyl C5-epimerase, C-terminal	-	-
g8014.t1	e5f60f999b676491711aecab1a987a0c	798	PANTHER	PTHR13174	D-GLUCURONYL C5-EPIMERASE	233	798	9.5E-220	T	24-08-2026	IPR039721	D-glucuronyl C5-epimerase	-	-
g8014.t1	e5f60f999b676491711aecab1a987a0c	798	MobiDBLite	mobidb-lite	consensus disorder prediction	91	117	-	T	24-08-2026	-	-	-	-
g8014.t1	e5f60f999b676491711aecab1a987a0c	798	MobiDBLite	mobidb-lite	consensus disorder prediction	91	136	-	T	24-08-2026	-	-	-	-
g8014.t1	e5f60f999b676491711aecab1a987a0c	798	Pfam	PF21174	D-glucuronyl C5-epimerase, beta-sandwich domain	448	568	4.9E-37	T	24-08-2026	IPR059154	D-glucuronyl C5-epimerase, beta-sandwich domain	-	-
g8014.t1	e5f60f999b676491711aecab1a987a0c	798	Pfam	PF25597	Retroviral polymerase SH3-like domain	34	70	0.0057	T	24-08-2026	IPR057670	Retroviral polymerase, SH3-like domain	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	SUPERFAMILY	SSF50129	GroES-like	1417	1524	5.03E-11	T	24-08-2026	IPR011032	GroES-like superfamily	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	Gene3D	G3DSA:3.90.180.10	-	1384	1724	1.6E-77	T	24-08-2026	-	-	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	SUPERFAMILY	SSF55048	Probable ACP-binding domain of malonyl-CoA ACP transacylase	662	717	1.01E-8	T	24-08-2026	IPR016036	Malonyl-CoA ACP transacylase, ACP-binding	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	Gene3D	G3DSA:3.30.70.3290	-	460	864	1.8E-158	T	24-08-2026	-	-	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	CDD	cd05195	enoyl_red	1422	1708	8.93931E-50	T	24-08-2026	-	-	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	Gene3D	G3DSA:3.40.50.720	-	1340	1791	1.6E-77	T	24-08-2026	-	-	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	Gene3D	G3DSA:3.40.366.10	-	535	833	1.8E-158	T	24-08-2026	IPR001227	Acyl transferase domain superfamily	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	Pfam	PF00698	Acyl transferase domain	539	842	3.7E-70	T	24-08-2026	IPR014043	Acyl transferase domain	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	Gene3D	G3DSA:3.10.129.110	Polyketide synthase dehydratase	904	1141	2.6E-32	T	24-08-2026	IPR042104	Polyketide synthase, dehydratase domain superfamily	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	Gene3D	G3DSA:3.40.47.10	-	22	459	5.1E-95	T	24-08-2026	IPR016039	Thiolase-like	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	SMART	SM00827	Acyl transferase domain in polyketide synthase (PKS) enzymes.	540	834	6.0E-43	T	24-08-2026	IPR014043	Acyl transferase domain	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	SUPERFAMILY	SSF53901	Thiolase-like	22	261	3.93E-52	T	24-08-2026	IPR016039	Thiolase-like	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	Pfam	PF02801	Beta-ketoacyl synthase, C-terminal domain	300	390	5.6E-8	T	24-08-2026	IPR014031	Beta-ketoacyl synthase, C-terminal domain	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	PANTHER	PTHR43775	FATTY ACID SYNTHASE	23	1070	5.0E-196	T	24-08-2026	IPR050091	Polyketide and Nonribosomal Peptide Biosynthesis Enzymes	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	SMART	SM00829	PKS_ER_names_mod	1399	1708	3.2E-16	T	24-08-2026	IPR020843	Enoylreductase domain	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	SMART	SM00825	Beta-ketoacyl synthase	24	446	7.9E-26	T	24-08-2026	IPR020841	Polyketide synthase, beta-ketoacyl synthase domain	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains	1493	1654	5.12E-15	T	24-08-2026	IPR036291	NAD(P)-binding domain superfamily	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	ProSiteProfiles	PS52004	Ketosynthase family 3 (KS3) domain profile.	21	443	57.377827	T	24-08-2026	IPR020841	Polyketide synthase, beta-ketoacyl synthase domain	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	SUPERFAMILY	SSF52151	FabD/lysophospholipase-like	537	823	1.7E-39	T	24-08-2026	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	CDD	cd00833	PKS	22	441	1.34573E-90	T	24-08-2026	-	-	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	Pfam	PF16197	Ketoacyl-synthetase C-terminal extension	421	509	1.1E-12	T	24-08-2026	IPR032821	Polyketide synthase, C-terminal extension	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	SUPERFAMILY	SSF53901	Thiolase-like	227	442	1.21E-23	T	24-08-2026	IPR016039	Thiolase-like	-	-
g9917.t1	a1fa515b74a5b6ad4addbfd6a327a96c	1884	Pfam	PF00109	Beta-ketoacyl synthase, N-terminal domain	23	259	1.3E-53	T	24-08-2026	IPR014030	Beta-ketoacyl synthase-like, N-terminal domain	-	-
g8873.t1	af43885635921eb4f4c1312663bd1ab7	119	MobiDBLite	mobidb-lite	consensus disorder prediction	1	23	-	T	24-08-2026	-	-	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	ProSitePatterns	PS00478	LIM zinc-binding domain signature.	290	324	-	T	24-08-2026	IPR001781	Zinc finger, LIM-type	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	FunFam	G3DSA:2.10.110.10:FF:000001	Cysteine and glycine-rich protein 1	281	362	7.3E-32	T	24-08-2026	-	-	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	SUPERFAMILY	SSF57716	Glucocorticoid receptor-like (DNA-binding domain)	218	264	3.71E-11	T	24-08-2026	-	-	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	SUPERFAMILY	SSF57716	Glucocorticoid receptor-like (DNA-binding domain)	14	61	1.18E-12	T	24-08-2026	-	-	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	CDD	cd09326	LIM_CRP_like	192	245	1.31529E-15	T	24-08-2026	-	-	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	SMART	SM00132	lim_4	289	342	3.6E-12	T	24-08-2026	IPR001781	Zinc finger, LIM-type	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	SMART	SM00132	lim_4	191	244	1.5E-10	T	24-08-2026	IPR001781	Zinc finger, LIM-type	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	SMART	SM00132	lim_4	88	141	6.8E-11	T	24-08-2026	IPR001781	Zinc finger, LIM-type	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	SMART	SM00132	lim_4	1	40	0.0081	T	24-08-2026	IPR001781	Zinc finger, LIM-type	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	FunFam	G3DSA:2.10.110.10:FF:000001	Cysteine and glycine-rich protein 1	183	264	4.9E-30	T	24-08-2026	-	-	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	CDD	cd09326	LIM_CRP_like	89	142	1.95722E-16	T	24-08-2026	-	-	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	ProSiteProfiles	PS50023	LIM domain profile.	87	148	13.771	T	24-08-2026	IPR001781	Zinc finger, LIM-type	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	ProSiteProfiles	PS50023	LIM domain profile.	288	349	13.672	T	24-08-2026	IPR001781	Zinc finger, LIM-type	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	SUPERFAMILY	SSF57716	Glucocorticoid receptor-like (DNA-binding domain)	115	162	1.37E-10	T	24-08-2026	-	-	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	ProSiteProfiles	PS50023	LIM domain profile.	1	47	11.4643	T	24-08-2026	IPR001781	Zinc finger, LIM-type	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	SUPERFAMILY	SSF57716	Glucocorticoid receptor-like (DNA-binding domain)	81	114	3.25E-9	T	24-08-2026	-	-	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	FunFam	G3DSA:2.10.110.10:FF:000001	Cysteine and glycine-rich protein 1	1	60	4.9E-23	T	24-08-2026	-	-	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	Pfam	PF00412	LIM domain	89	145	3.5E-8	T	24-08-2026	IPR001781	Zinc finger, LIM-type	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	Pfam	PF00412	LIM domain	3	45	5.8E-6	T	24-08-2026	IPR001781	Zinc finger, LIM-type	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	Pfam	PF00412	LIM domain	192	249	2.0E-6	T	24-08-2026	IPR001781	Zinc finger, LIM-type	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	Pfam	PF00412	LIM domain	290	347	4.1E-8	T	24-08-2026	IPR001781	Zinc finger, LIM-type	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	FunFam	G3DSA:2.10.110.10:FF:000001	Cysteine and glycine-rich protein 1	80	161	4.6E-29	T	24-08-2026	-	-	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	ProSiteProfiles	PS50023	LIM domain profile.	190	251	13.5928	T	24-08-2026	IPR001781	Zinc finger, LIM-type	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	Gene3D	G3DSA:2.10.110.10	Cysteine Rich Protein	282	362	1.0E-20	T	24-08-2026	-	-	-	-
g12246.t1	839988d495ebc623bfe2f1c87f0fcaed	364	Gene3D	G3DSA:2.10.110.10	Cysteine Rich Protein	185	263	1.2E-16	T	24-08-2026	-	-	-	-
