gene_id	best_hit_accession	best_hit_species	best_hit_taxid	best_hit_lineage	best_identity_pct	best_query_coverage_pct	best_evalue	best_bitscore	qualifying_hits	total_blast_hits	arthropod_hits	bacterial_hits	fungal_hits	non_arthropod_eukaryote_hits	other_prokaryote_hits	unknown_taxonomy_hits	known_taxonomy_hits	arthropod_fraction	bacterial_fraction	fungal_fraction	non_arthropod_eukaryote_fraction	other_prokaryote_fraction	classification	decision	reason	best_hit_description
g10992.t1	tr|A0A4C1UCU6|A0A4C1UCU6_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	91.463	75.0	2.35e-45	156.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Mariner Mos1 transposase OS=Eumeta variegata OX=151549 GN=EVAR_17589_1 PE=4 SV=1
g10993.t1	sp|Q9VJ31|BHMT_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	44.194	97.0	4.9700000000000003e-85	261.0	10	10	1	2	0	7	0	0	10	0.1	0.2	0.0	0.7	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 70.0% of taxonomically resolved qualifying hits.	Betaine-homocysteine S-methyltransferase OS=Drosophila melanogaster OX=7227 GN=Bhmt PE=2 SV=1
g10994.t1	tr|A0ACC2PZ36|A0ACC2PZ36_9NEOP	Mythimna loreyi	667449	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	47.009	98.0	5.03e-28	117.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	THAP-type domain-containing protein OS=Mythimna loreyi OX=667449 GN=PYW08_013084 PE=4 SV=1
g10995.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10996.t1									0	9	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g10997.t1	tr|A0A9P0TFV7|A0A9P0TFV7_PIEBR	Pieris brassicae	7116	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	63.078	87.0	0.0	1995.0	8	10	8	0	0	0	0	0	8	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	ATP-dependent DNA helicase OS=Pieris brassicae OX=7116 GN=PIBRA_LOCUS7520 PE=3 SV=1
g10998.t1	tr|A0AAU9UWS2|A0AAU9UWS2_EUPED	Euphydryas editha	104508	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	79.504	99.0	0.0	1042.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	RNA-directed DNA polymerase OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS16730 PE=4 SV=1
g10999.t1	tr|A0A6J1N3S1|A0A6J1N3S1_BICAN	Bicyclus anynana	110368	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	34.818	78.0	1.66e-18	96.3	7	10	7	0	0	0	0	0	7	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Uncharacterized protein LOC112045551 OS=Bicyclus anynana OX=110368 GN=LOC112045551 PE=4 SV=1
g11000.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g11001.t1									0	5	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g11002.t1	sp|P35047|TRYC_MANSE	Manduca sexta	7130	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	50.532	97.0	4.53e-55	178.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Trypsin, alkaline C OS=Manduca sexta OX=7130 PE=2 SV=1
g11003.t1	tr|A0A4C1TSM4|A0A4C1TSM4_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	95.745	94.0	2.7299999999999998e-55	182.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Spermatogenesis-defective protein 39 homolog OS=Eumeta variegata OX=151549 GN=vipas39 PE=4 SV=1
g11004.t1									0	7	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g11005.t1	sp|Q5UAM9|RS14_BOMMO	Bombyx mori	7091	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	100.0	100.0	3.71e-45	144.0	10	10	7	0	0	3	0	0	10	0.7	0.0	0.0	0.3	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 70.0% of taxonomically resolved qualifying hits.	Small ribosomal subunit protein uS11 OS=Bombyx mori OX=7091 GN=RpS14 PE=2 SV=1
g11006.t1	tr|A0A4C1XH45|A0A4C1XH45_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	93.023	73.0	6.99e-51	167.0	5	10	5	0	0	0	0	0	5	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_89483_1 PE=4 SV=1
g11007.t1	tr|A0A4C1WVY9|A0A4C1WVY9_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	92.319	72.0	0.0	4920.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Histone-lysine N-methyltransferase trr (Fragment) OS=Eumeta variegata OX=151549 GN=trr PE=4 SV=1
g11008.t1	tr|A0A4C1VSG0|A0A4C1VSG0_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	77.446	98.0	0.0	1002.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Probable glutamate receptor OS=Eumeta variegata OX=151549 GN=EVAR_26418_1 PE=3 SV=1
g11009.t2	sp|Q3KN41|NRX1_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	60.936	73.0	0.0	1475.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	Neurexin 1 OS=Drosophila melanogaster OX=7227 GN=Nrx-1 PE=1 SV=1
g11010.t1	sp|Q9W0Y8|SCN60_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	77.143	100.0	1.7800000000000002e-33	123.0	10	10	2	0	0	8	0	0	10	0.2	0.0	0.0	0.8	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 80.0% of taxonomically resolved qualifying hits.	Sodium channel protein 60E OS=Drosophila melanogaster OX=7227 GN=NaCP60E PE=2 SV=6
g11011.t1	sp|P27487|DPP4_HUMAN	Homo sapiens	9606	Eukaryota; Metazoa; Chordata; Mammalia; Primates	37.9	99.0	1.85e-37	141.0	10	10	1	0	0	9	0	0	10	0.1	0.0	0.0	0.9	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 90.0% of taxonomically resolved qualifying hits.	Dipeptidyl peptidase 4 OS=Homo sapiens OX=9606 GN=DPP4 PE=1 SV=2
g11012.t1	tr|A0A4C1ZJ52|A0A4C1ZJ52_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	88.068	99.0	0.0	965.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Solute carrier family 46 member 3 OS=Eumeta variegata OX=151549 GN=EVAR_28650_1 PE=4 SV=1
g11013.t1	tr|A0A4C1YYR6|A0A4C1YYR6_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	72.461	99.0	0.0	754.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Proton-coupled folate transporter OS=Eumeta variegata OX=151549 GN=EVAR_58056_1 PE=4 SV=1
g11014.t1	tr|A0ABD0TD79|A0ABD0TD79_LOXSC	Loxostege sticticalis	481309	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	90.581	97.0	0.0	911.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Adenylate cyclase OS=Loxostege sticticalis OX=481309 GN=ABMA27_015569 PE=4 SV=1
g11015.t1	tr|A0A4C1YXK1|A0A4C1YXK1_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	88.39	100.0	0.0	942.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Proton-coupled folate transporter OS=Eumeta variegata OX=151549 GN=EVAR_58049_1 PE=4 SV=1
g11016.t1	tr|A0A4C1WMJ6|A0A4C1WMJ6_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	57.143	80.0	6.760000000000001e-27	105.0	2	10	2	0	0	0	0	0	2	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_34130_1 PE=4 SV=1
g11017.t1	sp|Q9VPQ7|SPP_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	70.925	93.0	4.3e-122	355.0	10	10	1	0	0	9	0	0	10	0.1	0.0	0.0	0.9	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 90.0% of taxonomically resolved qualifying hits.	Signal peptide peptidase OS=Drosophila melanogaster OX=7227 GN=Spp PE=1 SV=1
g11018.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g11019.t1	sp|O77469|FBLN1_CAEEL	Caenorhabditis elegans	6239	Eukaryota; Metazoa; Nematoda; Chromadorea; Rhabditida	30.08	75.0	9.79e-40	161.0	1	10	0	0	0	1	0	0	1	0.0	0.0	0.0	1.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	Fibulin-1 OS=Caenorhabditis elegans OX=6239 GN=fbl-1 PE=1 SV=3
g11020.t1	tr|A0A4C1UCH0|A0A4C1UCH0_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	70.103	90.0	2.94e-41	142.0	8	10	7	0	0	1	0	0	8	0.875	0.0	0.0	0.125	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 87.5% of taxonomically resolved qualifying hits.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_80269_1 PE=4 SV=1
g11021.t1	sp|Q7RTY7|OVCH1_HUMAN	Homo sapiens	9606	Eukaryota; Metazoa; Chordata; Mammalia; Primates	38.037	92.0	3.15e-22	96.3	6	10	0	0	0	6	0	0	6	0.0	0.0	0.0	1.0	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 100.0% of taxonomically resolved qualifying hits.	Ovochymase-1 OS=Homo sapiens OX=9606 GN=OVCH1 PE=1 SV=3
g11022.t1									0	3	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g11023.t1	tr|A0A4C1W525|A0A4C1W525_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	96.552	79.0	8.34e-27	102.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_25921_1 PE=4 SV=1
g11024.t1	tr|A0A4C1U0T6|A0A4C1U0T6_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	71.038	87.0	1.17e-90	284.0	8	10	8	0	0	0	0	0	8	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_11341_1 PE=4 SV=1
g11025.t1	sp|O12972|RFNG_CHICK	Gallus gallus	9031	Eukaryota; Metazoa; Chordata; Aves; Galliformes	49.077	70.0	1.62e-87	272.0	4	10	0	0	0	4	0	0	4	0.0	0.0	0.0	1.0	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 100.0% of taxonomically resolved qualifying hits.	Beta-1,3-N-acetylglucosaminyltransferase radical fringe OS=Gallus gallus OX=9031 GN=RFNG PE=2 SV=2
g11026.t1	tr|A0AAU9UYP0|A0AAU9UYP0_EUPED	Euphydryas editha	104508	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	73.273	99.0	9.49e-135	394.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	PDZ domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS18711 PE=4 SV=1
g11027.t1	tr|A0A4C1ZUM8|A0A4C1ZUM8_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	94.643	78.0	4.4000000000000004e-29	110.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Whirlin OS=Eumeta variegata OX=151549 GN=Whrn PE=4 SV=1
g11028.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g11029.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g11030.t2	sp|O43196|MSH5_HUMAN	Homo sapiens	9606	Eukaryota; Metazoa; Chordata; Mammalia; Primates	34.204	89.0	1.67e-142	445.0	6	10	0	0	0	6	0	0	6	0.0	0.0	0.0	1.0	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 100.0% of taxonomically resolved qualifying hits.	MutS protein homolog 5 OS=Homo sapiens OX=9606 GN=MSH5 PE=1 SV=1
g11031.t1	sp|B9VJ80|UBA5_BOMMO	Bombyx mori	7091	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	81.934	100.0	0.0	651.0	10	10	5	0	0	5	0	0	10	0.5	0.0	0.0	0.5	0.0	AMBIGUOUS	AMBIGUOUS	No taxonomic group reached the 70% dominance threshold among taxonomically resolved qualifying hits.	Ubiquitin-like modifier-activating enzyme 5 OS=Bombyx mori OX=7091 PE=2 SV=1
g11032.t1	sp|Q9VEG6|PERC_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	35.14	75.0	2.2000000000000003e-111	360.0	10	10	4	0	0	6	0	0	10	0.4	0.0	0.0	0.6	0.0	AMBIGUOUS	AMBIGUOUS	No taxonomic group reached the 70% dominance threshold among taxonomically resolved qualifying hits.	Chorion peroxidase OS=Drosophila melanogaster OX=7227 GN=Pxt PE=2 SV=3
g11033.t1	sp|Q24133|DNAJ1_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	60.286	100.0	1.72e-136	394.0	10	10	1	0	0	9	0	0	10	0.1	0.0	0.0	0.9	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 90.0% of taxonomically resolved qualifying hits.	DnaJ protein homolog 1 OS=Drosophila melanogaster OX=7227 GN=DnaJ-1 PE=1 SV=3
g11034.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g11035.t1									0	9	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g11036.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g11037.t1	tr|A0AAD9L366|A0AAD9L366_RIDPI	Ridgeia piscesae	27915	Eukaryota; Metazoa; Annelida; Polychaeta; Sabellida	36.475	93.0	5.59e-26	116.0	10	10	1	0	0	9	0	0	10	0.1	0.0	0.0	0.9	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 90.0% of taxonomically resolved qualifying hits.	Uncharacterized protein OS=Ridgeia piscesae OX=27915 GN=NP493_363g01006 PE=4 SV=1
g11038.t1									0	8	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g11039.t1	sp|P13813|110KD_PLAKN	Plasmodium knowlesi	5850	Eukaryota; ; Apicomplexa; Aconoidasida; Haemosporida	38.261	82.0	1.21e-09	58.2	3	8	0	0	0	3	0	0	3	0.0	0.0	0.0	1.0	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 100.0% of taxonomically resolved qualifying hits.	110 kDa antigen (Fragment) OS=Plasmodium knowlesi OX=5850 PE=2 SV=1
g11040.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g11041.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g11042.t1	tr|A0A4C1ST80|A0A4C1ST80_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	69.375	83.0	1.79e-58	199.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	RanBP2-type domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_3459_1 PE=4 SV=1
g11043.t1	sp|P27398-5|CAND_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	53.423	97.0	0.0	798.0	5	10	2	0	0	3	0	0	5	0.4	0.0	0.0	0.6	0.0	AMBIGUOUS	AMBIGUOUS	No taxonomic group reached the 70% dominance threshold among taxonomically resolved qualifying hits.	Isoform E of Calpain-D OS=Drosophila melanogaster OX=7227 GN=sol
g11044.t1	tr|A0A4C1SN96|A0A4C1SN96_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	56.346	97.0	7.8e-163	487.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	CUB domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_101883_1 PE=4 SV=1
g11045.t1	tr|A0A4C1SNM1|A0A4C1SNM1_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	46.766	85.0	4.05e-41	154.0	1	10	1	0	0	0	0	0	1	1.0	0.0	0.0	0.0	0.0	AMBIGUOUS	AMBIGUOUS	Only 1 qualifying BLAST hit(s) were available. At least 2 qualifying hits are preferred for strong taxonomic classification.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_101884_1 PE=4 SV=1
g11046.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g11047.t1	tr|A0A4C1VQF3|A0A4C1VQF3_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	68.421	88.0	9.37e-29	110.0	9	10	9	0	0	0	0	0	9	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Protein ANTAGONIST OF LIKE HETEROCHROMATIN PROTEIN 1 OS=Eumeta variegata OX=151549 GN=EVAR_88932_1 PE=4 SV=1
g11048.t1	sp|Q9UHJ6|SHPK_HUMAN	Homo sapiens	9606	Eukaryota; Metazoa; Chordata; Mammalia; Primates	46.737	100.0	2.85e-143	421.0	2	10	0	0	0	2	0	0	2	0.0	0.0	0.0	1.0	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 100.0% of taxonomically resolved qualifying hits.	Sedoheptulokinase OS=Homo sapiens OX=9606 GN=SHPK PE=1 SV=4
g11049.t1	sp|P49657|MNB_DROME	Drosophila melanogaster	7227	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	92.857	95.0	0.0	540.0	10	10	3	0	0	7	0	0	10	0.3	0.0	0.0	0.7	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 70.0% of taxonomically resolved qualifying hits.	Serine/threonine-protein kinase minibrain OS=Drosophila melanogaster OX=7227 GN=mnb PE=1 SV=2
g11050.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g11051.t1	sp|Q299G2|CYFIP_DROPS	Drosophila pseudoobscura pseudoobscura	46245	Eukaryota; Metazoa; Arthropoda; Insecta; Diptera	80.556	98.0	0.0	1352.0	10	10	2	0	0	8	0	0	10	0.2	0.0	0.0	0.8	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 80.0% of taxonomically resolved qualifying hits.	Cytoplasmic FMR1-interacting protein OS=Drosophila pseudoobscura pseudoobscura OX=46245 GN=Cyfip PE=3 SV=1
g11052.t1	tr|A0ABQ7Q831|A0ABQ7Q831_PLUXY	Plutella xylostella	51655	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	65.385	100.0	1.58e-25	106.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Angiogenic factor with G patch and FHA domains 1 OS=Plutella xylostella OX=51655 GN=JYU34_014346 PE=4 SV=1
g11053.t1	tr|A0ABQ7PWC6|A0ABQ7PWC6_PLUXY	Plutella xylostella	51655	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	80.0	99.0	1.6999999999999998e-75	254.0	10	10	10	0	0	0	0	0	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Down syndrome cell adhesion molecule-like protein Dscam2 (Fragment) OS=Plutella xylostella OX=51655 GN=JYU34_020631 PE=4 SV=1
g11054.t1									0	10	0	0	0	0	0	0	0	0	0	0	0	0	NO_QUALIFYING_HIT	NO_QUALIFYING_HIT	No BLAST hit passed all three quality thresholds.	
g11055.t1	sp|Q90744|NAGAB_CHICK	Gallus gallus	9031	Eukaryota; Metazoa; Chordata; Aves; Galliformes	49.87	86.0	5.71e-134	394.0	10	10	0	0	0	10	0	0	10	0.0	0.0	0.0	1.0	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 100.0% of taxonomically resolved qualifying hits.	Alpha-N-acetylgalactosaminidase OS=Gallus gallus OX=9031 GN=NAGA PE=1 SV=1
g11056.t1	sp|P54961|HMCS1_BLAGE	Blattella germanica	6973	Eukaryota; Metazoa; Arthropoda; Insecta; Blattodea	62.723	98.0	0.0	597.0	10	10	2	0	0	8	0	0	10	0.2	0.0	0.0	0.8	0.0	NON_ARTHROPOD_EUKARYOTE	NON_ARTHROPOD_EUKARYOTE	Non-arthropod eukaryote support 80.0% of taxonomically resolved qualifying hits.	Hydroxymethylglutaryl-CoA synthase 1 OS=Blattella germanica OX=6973 GN=HMGCS-1 PE=2 SV=1
g11057.t1	tr|A0A4C1TUC3|A0A4C1TUC3_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	78.095	82.0	2.29e-89	274.0	7	10	7	0	0	0	0	0	7	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 100.0% of taxonomically resolved qualifying hits.	Calphotin-like OS=Eumeta variegata OX=151549 GN=EVAR_8842_1 PE=4 SV=1
g11058.t1	tr|A0A4C1TTZ6|A0A4C1TTZ6_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	77.626	95.0	1.35e-78	243.0	9	10	8	1	0	0	0	0	9	0.8888888888888888	0.1111111111111111	0.0	0.0	0.0	KEEP_ARTHROPOD	KEEP_ARTHROPOD	Arthropod support 88.9% of taxonomically resolved qualifying hits.	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_8841_1 PE=4 SV=1
